"sample","PGS002802"
"HG00341","6.364472598971554"
"HG00342","5.974461775785086"
"HG00343","5.947799858349349"
"HG00344","7.2874468747013035"
"HG00345","5.860131076480686"
"HG00346","7.217569298143058"
"HG00349","6.460270947213726"
"HG00350","6.986194170827968"
"HG00351","6.18493616572972"
"HG00353","6.180433209865763"
"HG00355","7.445271700339419"
"HG00356","6.087061046465332"
"HG00357","7.853431762812041"
"HG00358","5.4337699671054525"
"HG00360","7.162359377850763"
"HG00361","5.219361345118652"
"HG00362","4.735066741567403"
"HG00364","6.664762188628271"
"HG00365","4.487100831238793"
"HG00366","6.866467468008735"
"HG00367","6.642683980628185"
"HG00368","6.563587661359787"
"HG00369","4.673359661879811"
"HG00371","6.66521967272262"
"HG00372","6.494519565042616"
"HG00373","4.995817399605773"
"HG00375","6.906939195505939"
"HG00376","5.657667401920656"
"HG00378","6.313286857488038"
"HG00379","5.907535086472681"
"HG00380","6.06698508792234"
"HG00381","5.856967601986652"
"HG00382","6.937313941073697"
"HG00383","6.393376266474798"
"HG00384","6.49140052154761"
"HG00403","1.1724562654499056"
"HG00404","1.4251466875166252"
"HG00406","1.0527730979793604"
"HG00407","2.3021053228752573"
"HG00409","1.5330378023743134"
"HG00410","1.1450471042364403"
"HG00419","0.35752885883950647"
"HG00421","1.1889830239982486"
"HG00422","3.0354285867624045"
"HG00428","1.1645175067152795"
"HG00436","1.1711494052292228"
"HG00437","1.4431319516543084"
"HG00442","1.707649972630286"
"HG00443","3.1421859409242057"
"HG00445","2.031159097595556"
"HG00446","0.6021892992069064"
"HG00448","1.6637890881973743"
"HG00449","2.000836844492196"
"HG00451","1.765301424989615"
"HG00452","0.3732697528827219"
"HG00457","0.04418459957195564"
"HG00458","2.18855787908861"
"HG00463","3.0575740729079386"
"HG00464","1.0004568670318712"
"HG00472","1.9171369388567143"
"HG00473","1.349381779130196"
"HG00475","1.8076661372295617"
"HG00476","1.186515232713615"
"HG00478","1.2458157165620038"
"HG00479","2.6502577284688194"
"HG00500","0.9343666648457698"
"HG00513","1.575144390060213"
"HG00524","0.4602045300554749"
"HG00525","2.322206725468629"
"HG00530","1.3657099581973466"
"HG00531","1.9001946667832277"
"HG00533","0.8598453250117926"
"HG00534","1.5880772340834768"
"HG00536","1.3256970784204878"
"HG00537","1.22986588574368"
"HG00542","1.518230823414751"
"HG00543","2.1804745721355734"
"HG00551","3.8848971578328175"
"HG00553","1.694722078368431"
"HG00554","5.351254509170394"
"HG00556","1.6630683938393607"
"HG00557","3.02232232701817"
"HG00559","1.3028542682058601"
"HG00560","1.4490487268610934"
"HG00565","0.6447678629047306"
"HG00566","0.7891742954913599"
"HG00580","2.4781869232660143"
"HG00581","2.0654911682784336"
"HG00583","1.2918670762833235"
"HG00584","0.9801462527686464"
"HG00589","0.0885660775153646"
"HG00590","0.7741966375460252"
"HG00592","1.7569282435433795"
"HG00593","1.8374780615157023"
"HG00595","1.4911273096833702"
"HG00596","1.9789012849034875"
"HG00598","0.6316409011484381"
"HG00599","1.9355492243327066"
"HG00607","2.7764777942478904"
"HG00608","0.381262046237162"
"HG00610","1.3923760527533142"
"HG00611","0.9761436340194838"
"HG00613","1.7121897264630053"
"HG00614","0.9232788715552251"
"HG00619","3.203729350591927"
"HG00620","0.5532108113677383"
"HG00622","2.9994974467702367"
"HG00623","1.6537896519141304"
"HG00625","-0.027737396402667702"
"HG00626","1.365130783110153"
"HG00628","0.03168694884644552"
"HG00629","1.2380462251968853"
"HG00631","3.5146940480588795"
"HG00632","0.42559878336907575"
"HG00634","1.5140663891176556"
"HG00637","1.5259743997000923"
"HG00638","2.2763068603241683"
"HG00640","1.2085785673234817"
"HG00641","2.4860069624368215"
"HG00650","0.997484299877208"
"HG00651","1.026674941605449"
"HG00653","2.0183587964497014"
"HG00654","2.190815161462946"
"HG00656","1.192485711282063"
"HG00657","1.6332639755195917"
"HG00662","1.1499059238084781"
"HG00663","1.9072392793483885"
"HG00671","2.494733543675508"
"HG00672","1.256590746697427"
"HG00674","1.553583832111182"
"HG00675","1.6338083487908865"
"HG00683","2.0733695976553665"
"HG00684","1.7245165957148632"
"HG00689","1.4201426232094985"
"HG00690","0.8023046201127544"
"HG00692","2.455212284794956"
"HG00693","0.6549083314655327"
"HG00698","1.4708899229976846"
"HG00699","1.8711376977591296"
"HG00701","1.4490039436946098"
"HG00704","1.6307316704602575"
"HG00705","1.9164780200460885"
"HG00707","1.121670188562848"
"HG00708","1.816592270026952"
"HG00717","1.303540756713185"
"HG00728","2.0967048844706793"
"HG00729","2.0117162828164785"
"HG00731","3.4303907632742767"
"HG00732","3.3406864625911066"
"HG00734","1.7841801857762505"
"HG00736","4.578144193669892"
"HG00737","1.646870029912848"
"HG00739","6.139553448539979"
"HG00740","2.8489410869955476"
"HG00742","4.611254681011172"
"HG00743","2.274090423481161"
"HG00759","1.6936279036204764"
"HG00766","-0.4065707414931303"
"HG00844","0.865599870354822"
"HG00851","1.8283857929392155"
"HG00864","1.970609705130057"
"HG00867","1.2490995803693457"
"HG00879","0.439586410299728"
"HG00881","0.737933942811356"
"HG00956","2.262261572869816"
"HG00978","1.5589719526906265"
"HG00982","-0.8259188285225867"
"HG01028","0.8388245213658476"
"HG01029","2.6416705259657918"
"HG01031","-0.5403349711402285"
"HG01046","3.119690419564737"
"HG01047","1.524214281005213"
"HG01048","1.991730376649763"
"HG01049","-1.5696029719519085"
"HG01051","-1.1863053138499937"
"HG01052","0.8134480817789593"
"HG01054","3.4394490884769313"
"HG01055","2.9863930849940017"
"HG01058","1.3839471013382072"
"HG01060","4.118375698507371"
"HG01061","2.0534361916818886"
"HG01063","2.6189008725842267"
"HG01064","2.346067091298618"
"HG01066","1.5534244310961496"
"HG01067","2.4779283662259752"
"HG01069","1.8070339190657791"
"HG01070","2.553376277071249"
"HG01072","3.373498970523002"
"HG01073","2.1033763780055494"
"HG01075","5.141246267331008"
"HG01077","-0.7725225924848806"
"HG01079","4.936192200247823"
"HG01080","2.0685989362803983"
"HG01082","1.5652034612717456"
"HG01083","2.014783271949168"
"HG01085","1.618889255401927"
"HG01086","1.8003793794062637"
"HG01088","4.373427511781992"
"HG01089","-0.05043997168919068"
"HG01092","-1.190239151704597"
"HG01094","3.2842125882390105"
"HG01095","2.40053726854274"
"HG01097","2.579278177720925"
"HG01098","2.8121268816270497"
"HG01101","0.8693021745365566"
"HG01102","2.9769999867978387"
"HG01104","3.0858935921170705"
"HG01105","2.4669522972945925"
"HG01107","2.6762647601231166"
"HG01108","-3.8681598745164947"
"HG01110","1.4813769261738283"
"HG01111","1.0985437126265105"
"HG01112","5.717719155658147"
"HG01113","2.631548363705053"
"HG01119","4.949853693046029"
"HG01121","4.196545730507983"
"HG01122","2.083711730732374"
"HG01124","4.183064197776104"
"HG01125","2.3749904000300357"
"HG01130","3.6803393117921646"
"HG01131","2.160467466607962"
"HG01133","5.712632118921819"
"HG01134","2.9269471302063694"
"HG01136","1.3328240744063797"
"HG01137","3.301384619696982"
"HG01139","1.0795508307086301"
"HG01140","2.917601828593147"
"HG01142","4.148387596899031"
"HG01148","5.324127887825453"
"HG01149","1.187212928509394"
"HG01161","0.4857636000417962"
"HG01162","1.2072362924343838"
"HG01164","2.4946874345492502"
"HG01167","1.9772958824479354"
"HG01168","4.305048564986722"
"HG01170","0.37159019180443886"
"HG01171","1.583214541464784"
"HG01173","4.566231676647824"
"HG01174","3.8429996773147397"
"HG01176","2.679285297873605"
"HG01177","3.0373793243727185"
"HG01182","0.16023680282921682"
"HG01183","1.4476649336848877"
"HG01187","0.2538718448091003"
"HG01188","1.8563832319383637"
"HG01190","0.48355646462493507"
"HG01191","2.133121544833467"
"HG01197","2.6807096891157203"
"HG01198","5.885510489906805"
"HG01200","2.396731050516854"
"HG01204","3.2349037151890077"
"HG01205","2.015431708264606"
"HG01241","-3.0639657191243113"
"HG01242","3.014636822002764"
"HG01247","2.075818402337129"
"HG01248","3.2240831735805418"
"HG01250","2.052378461385674"
"HG01251","3.1737096509356535"
"HG01253","4.657639581940358"
"HG01254","1.2487854641560823"
"HG01256","5.300884159242301"
"HG01257","2.582098140082956"
"HG01259","4.529749545965082"
"HG01260","0.2504590639923765"
"HG01269","3.094968728211983"
"HG01271","3.645367884968257"
"HG01272","1.549062826993039"
"HG01275","6.252705126688287"
"HG01277","3.317769129407074"
"HG01280","4.896722067593366"
"HG01281","1.8792800045781544"
"HG01284","1.1333831971315114"
"HG01286","2.147507366030924"
"HG01302","1.9866365536481365"
"HG01303","1.27880518933044"
"HG01305","3.4109598924089664"
"HG01308","0.1984107703405299"
"HG01311","3.6559215368704976"
"HG01312","2.0916308351068693"
"HG01323","3.0612170015149816"
"HG01325","3.0382491716657825"
"HG01326","1.3463968660073915"
"HG01334","6.197311061623886"
"HG01341","1.7428490975984072"
"HG01342","2.906938141485828"
"HG01344","0.5851437521250493"
"HG01345","4.050290040837376"
"HG01348","1.5586771675238844"
"HG01350","2.6268429685099637"
"HG01351","2.616410974062714"
"HG01353","4.119196009454708"
"HG01354","3.2819330819719403"
"HG01356","2.986526254508141"
"HG01357","0.9651452479236315"
"HG01359","2.4365625822918258"
"HG01360","5.098182279672102"
"HG01362","3.1407137646900045"
"HG01363","0.5060223464336517"
"HG01365","1.2143747331955064"
"HG01366","0.21403292822163555"
"HG01369","2.7193929539772004"
"HG01372","3.071242830557974"
"HG01374","4.971386230696964"
"HG01375","3.767139747415179"
"HG01377","1.7668592703409036"
"HG01378","2.867515243746242"
"HG01383","3.7615420775904034"
"HG01384","2.1753923392865766"
"HG01389","4.570427417933461"
"HG01390","1.9032269319460817"
"HG01392","0.9547902513871565"
"HG01393","-0.2362768159593439"
"HG01395","2.048826219780325"
"HG01396","0.7278783304752285"
"HG01398","0.37561806387417696"
"HG01402","1.509179522886554"
"HG01403","-0.29697719473612116"
"HG01405","2.0120650145914043"
"HG01412","2.7553677231398064"
"HG01413","-0.2821065036487308"
"HG01414","1.601842187933129"
"HG01431","2.020301180025879"
"HG01432","3.3090017076445584"
"HG01435","3.0450224826225365"
"HG01437","5.888841865645669"
"HG01438","5.072844402818111"
"HG01440","1.3811815443106037"
"HG01441","0.49018284476965235"
"HG01443","-1.4998577160340456"
"HG01444","2.1614728723165566"
"HG01447","4.557454122332479"
"HG01455","1.5246052839777837"
"HG01456","1.9221825284716134"
"HG01459","2.805950645801579"
"HG01461","-0.9211329068162558"
"HG01462","-0.38611745278746445"
"HG01464","2.005986957957647"
"HG01465","4.80941407833479"
"HG01468","4.612699541047461"
"HG01474","5.558671254096435"
"HG01479","4.882105832145451"
"HG01485","2.6745196251685805"
"HG01486","2.3905316362620783"
"HG01488","5.753738555088958"
"HG01489","4.423850672259148"
"HG01491","4.196174097417195"
"HG01492","3.0195858124144563"
"HG01494","1.8537783215318209"
"HG01495","1.3677202022752706"
"HG01497","1.1036610017593005"
"HG01498","2.8046452899471577"
"HG01500","5.9017494667569785"
"HG01501","3.969428375570496"
"HG01503","5.274272466435114"
"HG01504","4.973690618205929"
"HG01506","5.708315243736262"
"HG01507","4.940746353251106"
"HG01509","6.214235237937421"
"HG01510","5.235930397216833"
"HG01512","4.750034977208712"
"HG01513","6.746666074937432"
"HG01515","5.168554272578205"
"HG01516","6.415316868692301"
"HG01518","4.90388717547024"
"HG01519","5.408365805398118"
"HG01521","4.338527577267776"
"HG01522","5.183631848814274"
"HG01524","5.381436738519112"
"HG01525","6.238204334630448"
"HG01527","4.471541526727349"
"HG01528","4.798046718859941"
"HG01530","4.727695200343199"
"HG01531","5.399242244389877"
"HG01536","6.6007171928135335"
"HG01537","6.313687504273041"
"HG01550","1.8465566905575823"
"HG01551","-0.8040976083602088"
"HG01556","0.6758550466450021"
"HG01565","-0.12656095821909197"
"HG01566","2.5265587912944794"
"HG01571","1.412752966233009"
"HG01572","-0.538448775265093"
"HG01577","-1.2475095700024474"
"HG01578","4.553907250037678"
"HG01583","5.92743374458597"
"HG01586","4.824086072959451"
"HG01589","5.082747247819506"
"HG01593","5.0835733405167005"
"HG01595","0.9049377964503504"
"HG01596","1.1424806291807643"
"HG01597","-0.006443347681876155"
"HG01598","1.3123277478151931"
"HG01599","0.47722385331514805"
"HG01600","-0.016858776606651027"
"HG01602","6.015783142229704"
"HG01603","5.806966107294853"
"HG01605","5.3241360164184"
"HG01606","5.211466222946422"
"HG01607","5.142715376787228"
"HG01608","5.39262945393798"
"HG01610","5.960667030166617"
"HG01612","4.734924681264795"
"HG01613","5.415710442637462"
"HG01615","5.7985959125944495"
"HG01617","6.661792455368133"
"HG01618","5.477933902962816"
"HG01619","6.02827889742367"
"HG01620","4.605379556972956"
"HG01623","4.793608478936459"
"HG01624","5.480910302913564"
"HG01625","3.8542100920231013"
"HG01626","5.873712562078874"
"HG01628","4.628002016883652"
"HG01630","4.369658092207673"
"HG01631","6.962253573399087"
"HG01632","3.7784391846507726"
"HG01668","6.434577403903679"
"HG01669","3.6127764812776335"
"HG01670","5.838961682099171"
"HG01672","6.107105295599786"
"HG01673","4.796176222376248"
"HG01675","4.986495937135284"
"HG01676","4.931093480692956"
"HG01678","4.9677219557444765"
"HG01679","5.659839731992711"
"HG01680","5.916533550298713"
"HG01682","4.773061234749338"
"HG01684","4.464775446657816"
"HG01685","5.3909493086068565"
"HG01686","5.957609004870935"
"HG01694","4.487935363510177"
"HG01695","5.318208932519832"
"HG01697","4.434673862511223"
"HG01699","5.23674108938318"
"HG01700","5.101283509330576"
"HG01702","6.276845674787513"
"HG01704","5.273329380087869"
"HG01705","4.46124103716855"
"HG01707","5.1873432172360125"
"HG01708","5.805520810198228"
"HG01709","3.904441639120804"
"HG01710","5.145981811749172"
"HG01746","4.949431533175391"
"HG01747","5.582328433492352"
"HG01756","5.721067089120697"
"HG01757","4.331752725752456"
"HG01761","4.949841740514219"
"HG01762","5.230814962487402"
"HG01765","4.807023536500065"
"HG01766","6.880202184180556"
"HG01767","3.6401399376304457"
"HG01768","4.726504381967554"
"HG01770","6.00448741017777"
"HG01771","5.086331733897563"
"HG01773","3.51031722987854"
"HG01775","6.152242247514947"
"HG01776","5.889961485185914"
"HG01777","5.5930921789764305"
"HG01779","6.171125771867098"
"HG01781","4.94289782704306"
"HG01783","4.9325140362581"
"HG01784","5.366470838562304"
"HG01785","5.375647741135185"
"HG01786","5.384502822139538"
"HG01789","5.39328754888159"
"HG01790","6.096077448993013"
"HG01791","6.755192277818429"
"HG01794","-0.31312360549203855"
"HG01795","1.9251541772088419"
"HG01796","0.9473577652781464"
"HG01797","-0.12156756721887396"
"HG01798","2.48218245893266"
"HG01799","0.9449210162161654"
"HG01800","1.4659172230899404"
"HG01801","1.8923413080860714"
"HG01802","1.6867369358869628"
"HG01804","2.3145042980876545"
"HG01805","1.055637256652608"
"HG01806","0.07392301097250309"
"HG01807","0.006655581238922625"
"HG01808","0.6910510999997754"
"HG01809","1.968623457945223"
"HG01810","1.1423276943196143"
"HG01811","2.829798001972896"
"HG01812","0.4556646252999357"
"HG01813","0.6020595727613234"
"HG01815","1.6044297397491025"
"HG01816","0.7748872967865199"
"HG01817","-0.5867524485244933"
"HG01840","2.1899553405674066"
"HG01841","1.3276317971500045"
"HG01842","1.3156746417820235"
"HG01843","1.2873766815927263"
"HG01844","0.6550924505614364"
"HG01845","1.4768701427177393"
"HG01846","1.0739105897805834"
"HG01847","2.0930759712798173"
"HG01848","2.5411596037391373"
"HG01849","1.870171019773057"
"HG01850","0.5387393100524625"
"HG01851","0.2655347479088235"
"HG01852","1.9144291065921157"
"HG01853","0.2548640041039496"
"HG01855","1.7007211569374587"
"HG01857","1.142582608873751"
"HG01858","0.7050759446386206"
"HG01859","0.15683631808976517"
"HG01860","1.1393771953980132"
"HG01861","1.173001371548841"
"HG01862","1.541186512161198"
"HG01863","1.7424467845296747"
"HG01864","1.816215139375133"
"HG01865","1.1140835641165612"
"HG01866","1.0465833882999087"
"HG01867","2.350911680151266"
"HG01868","-0.45993271106804645"
"HG01869","0.18835161094640174"
"HG01870","0.9051716224097501"
"HG01871","1.9167057742565028"
"HG01872","1.607335546427576"
"HG01873","1.7091035669239254"
"HG01874","0.6418327318992578"
"HG01878","1.4810475823115863"
"HG01879","-4.536734518945008"
"HG01880","-2.674898251152406"
"HG01882","-5.578285543148651"
"HG01883","-3.521743747755374"
"HG01885","-2.31005759403954"
"HG01886","-5.079290642316155"
"HG01889","-5.362864886602315"
"HG01890","-1.5956662011867744"
"HG01892","1.4458855962734347"
"HG01893","-1.8873285883992201"
"HG01894","-1.5447068954301622"
"HG01896","-1.514214138640411"
"HG01912","-4.646487912587963"
"HG01914","-2.8317776979811864"
"HG01915","-1.8902844358640474"
"HG01917","1.208876209415512"
"HG01918","1.6411677416798214"
"HG01920","0.21868313061996347"
"HG01921","-0.4955813397404921"
"HG01923","0.8023251702763479"
"HG01924","2.1671313286906244"
"HG01926","0.35668170863709125"
"HG01927","-0.26343490787314217"
"HG01932","1.3872942303362055"
"HG01933","0.5159131885982351"
"HG01935","2.0345541154044615"
"HG01936","1.0889610924766584"
"HG01938","1.4508792344082249"
"HG01939","0.15871218760382477"
"HG01941","1.9756523894595301"
"HG01942","0.15235242356888046"
"HG01944","1.2369852534937538"
"HG01945","-1.2808766127860656"
"HG01947","2.7845622140900295"
"HG01948","2.3480956118007397"
"HG01950","-1.3748508145423517"
"HG01951","-2.0972802257216854"
"HG01953","-1.5140798875622736"
"HG01954","0.7875277260657465"
"HG01956","-2.4293016467520734"
"HG01958","-2.1413601277828955"
"HG01961","0.3207661730880913"
"HG01965","-0.35213083022448843"
"HG01967","1.6797492439463277"
"HG01968","0.3610220942715179"
"HG01970","1.3732427134146041"
"HG01971","0.383949994793624"
"HG01973","2.623089139559204"
"HG01974","-0.37233299755619953"
"HG01976","2.747819901090703"
"HG01977","1.0386393742020106"
"HG01979","1.6842659738943633"
"HG01980","0.12892744174553128"
"HG01982","-0.9865193379767918"
"HG01985","-4.996183490966656"
"HG01986","-3.030738483838245"
"HG01988","3.4598786334994083"
"HG01989","-4.302435309439993"
"HG01990","-2.6235985036773863"
"HG01991","1.4515253145250133"
"HG01992","1.3283237801512566"
"HG01997","-1.5075085046184282"
"HG02002","2.81406191317321"
"HG02003","1.0114670962285657"
"HG02006","0.2976312039448985"
"HG02008","0.5592333372074427"
"HG02009","-0.8948537616328209"
"HG02010","-1.3937208323590125"
"HG02012","-4.31057306445576"
"HG02013","-6.623873123358888"
"HG02014","-1.3319450240825201"
"HG02016","0.9798269473460761"
"HG02017","2.197705028767903"
"HG02019","2.218885894184022"
"HG02020","0.7355704816390061"
"HG02023","0.5971438171701351"
"HG02025","1.370935480841451"
"HG02026","1.54220077076483"
"HG02028","-0.33235351559839255"
"HG02029","1.5030879148022813"
"HG02031","1.280983872003854"
"HG02032","0.8166559295933185"
"HG02035","0.5180431513744388"
"HG02040","-0.002956432924353769"
"HG02047","0.02889366531844728"
"HG02048","0.3034654999171198"
"HG02049","2.0375783036852564"
"HG02050","0.7008423279853198"
"HG02051","-2.6300350809855195"
"HG02052","-5.0586751311384"
"HG02053","-2.686947784616071"
"HG02054","-5.10510417528886"
"HG02057","1.1283604091201624"
"HG02058","0.22288096644789968"
"HG02060","0.8249079266034969"
"HG02061","2.3577490466590163"
"HG02064","0.3883294830839543"
"HG02067","0.5081980556944066"
"HG02069","1.346758348333672"
"HG02070","1.0585056826343875"
"HG02072","0.4513281954570536"
"HG02073","0.5606131587807317"
"HG02075","0.8193300753153687"
"HG02076","2.0779183207242204"
"HG02078","0.8434613300048488"
"HG02079","-0.14232703200541397"
"HG02081","2.499456440347964"
"HG02082","0.5937975903271622"
"HG02084","-0.2506560350604573"
"HG02085","2.749199801123501"
"HG02086","1.4577323133981195"
"HG02087","-0.06941338673774078"
"HG02088","0.9788167467969044"
"HG02089","1.3422980410776133"
"HG02090","1.1594537948008514"
"HG02095","-2.414654567085639"
"HG02102","2.4220663345786058"
"HG02104","0.4365397894864751"
"HG02105","-0.7202155108861814"
"HG02107","-2.6629165509408845"
"HG02108","-4.271190888536365"
"HG02111","-3.5446782048752428"
"HG02113","1.0399670342299303"
"HG02116","1.727752632059596"
"HG02121","1.3060548879046883"
"HG02122","1.261295594271607"
"HG02127","2.0107969382361808"
"HG02128","2.589594477212938"
"HG02130","0.4514916805710629"
"HG02131","-0.04892401400239299"
"HG02133","1.9626891364958334"
"HG02134","0.7621022805946436"
"HG02136","0.6774971644925607"
"HG02137","2.2383995563734387"
"HG02138","0.5439180967700141"
"HG02139","1.4154288166942515"
"HG02140","-0.7508322886872806"
"HG02141","1.1560804241067952"
"HG02142","1.479891069751469"
"HG02143","-1.9709339027887323"
"HG02144","-2.82471967664374"
"HG02146","-0.3680050175594993"
"HG02147","0.5394934793414539"
"HG02150","-0.04811733813324137"
"HG02151","0.5444125716611812"
"HG02152","1.0487967317999227"
"HG02153","1.4013848404660099"
"HG02154","-0.162525638100252"
"HG02155","1.1487811398710228"
"HG02156","1.6882327824399708"
"HG02164","1.670259750957439"
"HG02165","1.9359068771210621"
"HG02166","-0.0024702623910928256"
"HG02178","1.5921669202789004"
"HG02179","0.671159738261248"
"HG02180","0.30383344232724374"
"HG02181","0.9538709843802784"
"HG02182","0.2074135697804298"
"HG02184","0.8182651461291668"
"HG02185","-0.005517892132109292"
"HG02186","1.8356715663153422"
"HG02187","1.8667861158662329"
"HG02188","0.5949984920827789"
"HG02190","-0.15774901741765712"
"HG02215","6.572243905108379"
"HG02219","5.843919310142347"
"HG02220","6.447488579400478"
"HG02221","5.405681822412587"
"HG02223","5.3810473662358085"
"HG02224","6.271763490995371"
"HG02230","5.006259914856008"
"HG02231","6.571237114374263"
"HG02232","6.435494452310031"
"HG02233","5.193648641294994"
"HG02235","5.044914701049929"
"HG02236","5.862683991583403"
"HG02238","6.8192396011645044"
"HG02239","6.4036641055409085"
"HG02250","0.6804722120977174"
"HG02252","0.8714445386622791"
"HG02253","1.6237923868419109"
"HG02255","-3.6576290260970343"
"HG02256","-3.5830258721658375"
"HG02259","-0.2278989062361434"
"HG02260","1.800488065755133"
"HG02262","-0.17604041183910146"
"HG02265","-0.3654135345148425"
"HG02266","0.7527182686224942"
"HG02271","-0.30519002676639095"
"HG02272","0.2790059875906652"
"HG02274","-2.2237372015994397"
"HG02275","0.49628971105198083"
"HG02277","-0.058394922041234754"
"HG02278","-1.9057675473270295"
"HG02281","-3.084889981538604"
"HG02282","-1.5828658642856264"
"HG02283","-0.41409783262248145"
"HG02284","0.9583769281933854"
"HG02285","1.0833083559118237"
"HG02286","1.4942327594170806"
"HG02291","-0.9576951317550366"
"HG02292","1.4436901601631091"
"HG02298","1.9426051907061486"
"HG02299","0.8274443375119731"
"HG02301","-0.10957811581673393"
"HG02304","-0.6645551686769404"
"HG02307","-6.191671235538862"
"HG02308","-4.125622577102387"
"HG02309","-4.732674874799905"
"HG02312","2.7409460422887575"
"HG02314","-5.15366099649931"
"HG02315","-2.229868476990742"
"HG02317","-3.2748260264750786"
"HG02318","-2.34184168716931"
"HG02322","-2.922238941740774"
"HG02323","-4.624932579970137"
"HG02325","-5.759903268962143"
"HG02330","-3.411846210776257"
"HG02332","-5.195189832360034"
"HG02334","-5.807183267193499"
"HG02337","0.2684730014249448"
