"sample","PGS004228"
"HG00589","-9.678100099787116"
"HG00590","-2.693900130689144"
"HG00592","-7.971600022166967"
"HG00593","-2.899900157004595"
"HG00595","-4.659500127658248"
"HG00596","-8.852100042626262"
"HG00598","-2.005100082606077"
"HG00599","-9.347600048407912"
"HG00607","-4.134100187569857"
"HG00608","-8.142200198024511"
"HG00610","-2.556499982252717"
"HG00611","-3.4977000262588263"
"HG00613","-8.24240005761385"
"HG00614","-0.6797001082450151"
"HG00619","-7.0700001437217"
"HG00620","-6.959700083360076"
"HG00622","-7.856400175020099"
"HG00623","-2.4535001274198294"
"HG00625","-4.390300216153264"
"HG00626","-3.7619000542908907"
"HG00628","-3.7003001291304827"
"HG00629","-5.139300033450127"
"HG00631","-7.881700094789267"
"HG00632","-5.161900134757161"
"HG00634","-7.5994999669492245"
"HG00637","-0.5206000115722418"
"HG00638","-5.042500091716647"
"HG00640","-5.996499922126532"
"HG00641","-7.587400130927563"
"HG00650","-4.9163001421839"
"HG00651","-9.447300098836422"
"HG00653","-5.299400180578232"
"HG00654","-4.284699983894825"
"HG00656","-0.1015999224036932"
"HG00657","-3.877900078892708"
"HG00662","-12.690300062298775"
"HG00663","-6.545100165531039"
"HG00671","-7.122200012207031"
"HG00672","-0.7556000798940659"
"HG00674","-9.845500187948346"
"HG00675","-3.340700037777424"
"HG00683","-10.631300250068307"
"HG00684","-5.146700071170926"
"HG00689","-8.597900088876486"
"HG00690","-8.066400147974491"
"HG00692","-7.962200095877051"
"HG00693","-7.6296001598238945"
"HG00698","-2.8686001244932413"
"HG00699","-6.063500050455332"
"HG00701","-5.1414001658558846"
"HG00704","-6.509200157597661"
"HG00705","-8.759000044316053"
"HG00707","-9.240400118753314"
"HG00708","-3.6764999963343143"
"HG00717","-5.248500108718872"
"HG00728","-10.135900091379881"
"HG00729","-8.595999889075756"
"HG00731","-5.51420010253787"
"HG00732","-5.850900195538998"
"HG00734","-4.305500030517578"
"HG00736","-8.327300135046244"
"HG00737","-6.9220001231879"
"HG00739","-9.89540008828044"
"HG00740","-7.1726000886410475"
"HG00742","-5.480100160464644"
"HG00743","-10.355000030249357"
"HG00759","-11.880800103768706"
"HG00766","-8.267900051549077"
"HG00844","-4.018900211900473"
"HG00851","-5.758000085130334"
"HG00864","-6.538600143045187"
"HG00867","-4.985300241038203"
"HG00879","-9.54360006004572"
"HG00881","-6.050900226458907"
"HG00956","-11.103200182318687"
"HG00978","-11.10730005055666"
"HG00982","-4.281700238585472"
"HG01028","-7.222500246018171"
"HG01029","-5.58190006762743"
"HG01031","-3.6770000979304314"
"HG01046","-6.643800124526024"
"HG01047","-8.561800114810467"
"HG01048","-2.823300177231431"
"HG01049","-2.329000163823366"
"HG01051","-0.9464001804590225"
"HG01052","-3.092100154608488"
"HG01054","-7.501199949532747"
"HG01055","-6.60190019197762"
"HG01058","-2.645300118252635"
"HG01060","-9.309800129383802"
"HG01061","-7.077400090172887"
"HG01063","-3.111600164324045"
"HG01064","-2.9547000620514154"
"HG01066","-4.287100229412317"
"HG01067","-8.131500007584691"
"HG01069","-1.3720002323389053"
"HG01070","-7.820300260558724"
"HG01072","-9.398300148546696"
"HG01073","-12.119500124827027"
"HG01075","-9.083100074902177"
"HG01077","-5.114300129935145"
"HG01079","-4.23220007121563"
"HG01080","-4.766600105911493"
"HG01082","-4.86550010740757"
"HG01083","-5.454100163653493"
"HG01085","-2.930099990218878"
"HG01086","-5.348000010475516"
"HG01088","-0.9180001392960548"
"HG01089","-5.7752001248300076"
"HG01092","-3.7716000843793154"
"HG01094","-8.75850004144013"
"HG01095","-8.19770017825067"
"HG01097","-5.625600146129727"
"HG01098","-7.562200102955103"
"HG01101","-1.5201000589877367"
"HG01102","-7.8956000450998545"
"HG01104","-7.66230009868741"
"HG01105","-6.289100078865886"
"HG01107","3.233899910002947"
"HG01108","0.5593998618423939"
"HG01110","-7.651600133627653"
"HG01111","-4.813300147652626"
"HG01112","-4.558100074529648"
"HG01113","-8.558000119403005"
"HG01119","-7.806900147348642"
"HG01121","-4.464700169861317"
"HG01122","-5.680600069463253"
"HG01124","-3.0750001799315214"
"HG01125","-5.618200039491057"
"HG01130","-3.179700057953596"
"HG01131","-5.845600016415119"
"HG01133","-7.724000029265881"
"HG01134","0.44539990089833736"
"HG01136","-4.30070017836988"
"HG01137","-5.857500189915299"
"HG01139","-6.031900150701404"
"HG01140","-7.519200060516596"
"HG01142","-3.9464001189917326"
"HG01148","-8.895000170916319"
"HG01149","-9.616099998354912"
"HG01161","-7.295300152152777"
"HG01162","-8.032000185921788"
"HG01164","-0.5452002063393593"
"HG01167","-4.237400064244866"
"HG01168","-7.751600097864866"
"HG01170","-1.6710000783205032"
"HG01171","-3.0661000218242407"
"HG01173","-7.822700027376413"
"HG01174","-7.318800071254373"
"HG01176","-10.74760003760457"
"HG01177","-10.497800089418888"
"HG01182","-3.384600156918168"
"HG01183","-7.382200187072158"
"HG01187","-5.586200177669525"
"HG01188","0.856699800118804"
"HG01190","-4.5463001281023026"
"HG01191","-9.72120015323162"
"HG01197","-7.474400099366903"
"HG01198","-2.9615000654011965"
"HG01200","-6.781500091776252"
"HG01204","-7.6684000957757235"
"HG01205","-6.524800028651953"
"HG01241","6.159599874168634"
"HG01242","1.1681999526917934"
"HG01247","-5.068500159308314"
"HG01248","-6.007000125944614"
"HG01250","-8.578200099989772"
"HG01251","-7.242600044235587"
"HG01253","-8.358599968254566"
"HG01254","-5.217500202357769"
"HG01256","-5.913300111889839"
"HG01257","-3.0406001023948193"
"HG01259","-8.333800096064806"
"HG01260","-8.75780014321208"
"HG01269","-2.0897001773118973"
"HG01271","-7.1349001582711935"
"HG01272","-8.614000137895346"
"HG01275","-9.825200226157904"
"HG01277","-7.499500075355172"
"HG01280","-9.37550020776689"
"HG01281","-8.340800173580647"
"HG01284","-9.35710015334189"
"HG01286","-5.887700118124485"
"HG01302","-4.874900098890066"
"HG01303","-6.364800112321973"
"HG01305","0.9009998794645071"
"HG01308","-0.34460013546049595"
"HG01311","-2.3029001615941525"
"HG01312","-10.001500168815255"
"HG01323","-5.900000147521496"
"HG01325","-2.253600053489208"
"HG01326","-7.6420003063976765"
"HG01334","-12.623000167310238"
"HG01341","-6.284100163727999"
"HG01342","-0.042800161987543106"
"HG01344","-10.404400236904621"
"HG01345","-8.068000162020326"
"HG01348","-6.627300260588527"
"HG01350","-10.088500076904893"
"HG01351","-7.5460001062601805"
"HG01353","-5.9339001737535"
"HG01354","-7.14960004016757"
"HG01356","-5.768800120800734"
"HG01357","-8.679700070992112"
"HG01359","-9.280500134453177"
"HG01360","-7.476900070905685"
"HG01362","-9.001921862363815E-4"
"HG01363","-2.276600118726492"
"HG01365","-9.708900114521384"
"HG01366","-11.327000088989735"
"HG01369","-7.702600071206689"
"HG01372","-6.603400032967329"
"HG01374","-11.25720020569861"
"HG01375","-5.723900143057108"
"HG01377","-9.610100112855434"
"HG01378","-7.443500218912959"
"HG01383","-7.016800059005618"
"HG01384","-11.188300054520369"
"HG01389","-0.5963000487536192"
"HG01390","-1.0168001055717468"
"HG01392","-4.943400081247091"
"HG01393","-1.57590008713305"
"HG01395","-6.794300200417638"
"HG01396","-2.0011700689792633E-4"
"HG01398","-4.297200229018927"
"HG01402","-7.269600061699748"
"HG01403","0.17859992943704128"
"HG01405","-2.6590001061558723"
"HG01412","-6.5238000731915236"
"HG01413","-5.620100103318691"
"HG01414","-6.004200091585517"
"HG01431","-5.843800155445933"
"HG01432","-6.084400055930018"
"HG01435","-12.607200000435114"
"HG01437","-6.859600180760026"
"HG01438","-5.451400177553296"
"HG01440","-2.422300087288022"
"HG01441","-8.781400129199028"
"HG01443","-4.742900179699063"
"HG01444","-6.366200145334005"
"HG01447","-6.282800134271383"
"HG01455","-8.390800042077899"
"HG01456","-5.262000180780888"
"HG01459","-9.455200189724565"
"HG01461","-9.657800080254674"
"HG01462","-4.183500217273831"
"HG01464","-0.5730001591145992"
"HG01465","-8.189900072291493"
"HG01468","-8.874199969694018"
"HG01474","-5.314900174736977"
"HG01479","-4.435400208458304"
"HG01485","-2.809600133448839"
"HG01486","-8.307800013571978"
"HG01488","-8.038200130686164"
"HG01489","-7.535600159317255"
"HG01491","-2.132800182327628"
"HG01492","-7.722100147977471"
"HG01494","-8.538500145077705"
"HG01495","-4.297200180590153"
"HG01497","-8.399200098589063"
"HG01498","-7.914300126954913"
"HG01500","-6.039100052788854"
"HG01501","-5.884600108489394"
"HG01503","-5.785400059074163"
"HG01504","-5.8816001527011395"
"HG01506","-2.1429001446813345"
"HG01507","-7.406900133937597"
"HG01509","-2.547000154852867"
"HG01510","-7.446200016885996"
"HG01512","-10.886100180447102"
"HG01513","-2.66110017336905"
"HG01515","-5.593200160190463"
"HG01516","-7.459800167009234"
"HG01518","-7.843100152909756"
"HG01519","-7.481400059536099"
"HG01521","-6.8522001672536135"
"HG01522","-7.137600116431713"
"HG01524","-10.311700163409114"
"HG01525","-6.649900091812015"
"HG01527","-9.362400064244866"
"HG01528","-3.691600140184164"
"HG01530","-3.3649000748991966"
"HG01531","-5.5447001457214355"
"HG01536","-6.950500078499317"
"HG01537","-4.879800144582987"
"HG01550","-5.663900187239051"
"HG01551","2.5047999545931816"
"HG01556","-2.9707000479102135"
"HG01565","-9.770800126716495"
"HG01566","-3.890899958088994"
"HG01571","-8.440700145438313"
"HG01572","-12.20190016925335"
"HG01577","-9.563600150868297"
"HG01578","-8.670200042426586"
"HG01583","-3.618899976834655"
"HG01586","-15.82210011035204"
"HG01589","-4.666000159457326"
"HG01593","-4.189300116151571"
"HG01595","-8.308900127187371"
"HG01596","-7.8188000079244375"
"HG01597","-5.987900143489242"
"HG01598","-7.559300137683749"
"HG01599","-8.796600131317973"
"HG01600","-5.56960004940629"
"HG01602","-8.059000058099627"
"HG01603","-10.748500134795904"
"HG01605","-11.720900176092982"
"HG01606","-9.194800164550543"
"HG01607","-5.655900163576007"
"HG01608","-2.5936002135276794"
"HG01610","-6.509400120005012"
"HG01612","-8.645300155505538"
"HG01613","-7.46850005723536"
"HG01615","-11.841600017622113"
"HG01617","-8.774800131097436"
"HG01618","-5.597700035199523"
"HG01619","-13.868800193071365"
"HG01620","-4.733600106090307"
"HG01623","-3.7568000201135874"
"HG01624","-2.500000163912773"
"HG01625","-5.349800169467926"
"HG01626","-6.710900105535984"
"HG01628","-7.323900228366256"
"HG01630","-2.4101001992821693"
"HG01631","-12.447700189426541"
"HG01632","-6.02900005877018"
"HG01668","-3.1386001519858837"
"HG01669","-6.6536000948399305"
"HG01670","-8.902600208297372"
"HG01672","-11.744100134819746"
"HG01673","-4.475999936461449"
"HG01675","-5.807000041007996"
"HG01676","-9.439700193703175"
"HG01678","-9.454600105062127"
"HG01679","-10.26510008610785"
"HG01680","-8.828100103884935"
"HG01682","-4.668800143525004"
"HG01684","-2.57220003567636"
"HG01685","-9.308800157159567"
"HG01686","-4.791000049561262"
"HG01694","-6.994200089946389"
"HG01695","-5.180400103330612"
"HG01697","-6.444900117814541"
"HG01699","-4.203600062057376"
"HG01700","-7.637000095099211"
"HG01702","-8.742600096389651"
"HG01704","-7.35570003092289"
"HG01705","-9.28500017337501"
"HG01707","-8.455900076776743"
"HG01708","-5.300600128248334"
"HG01709","-6.33210015296936"
"HG01710","-9.102400163188577"
"HG01746","-9.47360017709434"
"HG01747","-9.702100118622184"
"HG01756","-5.170900059863925"
"HG01757","-6.390100063756108"
"HG01761","-10.76380000822246"
"HG01762","-5.0191001277416945"
"HG01765","-10.136000230908394"
"HG01766","-8.077500130981207"
"HG01767","-7.328300163149834"
"HG01768","-9.903600117191672"
"HG01770","-1.2274001967161894"
"HG01771","-9.861500166356564"
"HG01773","-4.754600156098604"
"HG01775","-5.218200104311109"
"HG01776","-9.596900092437863"
"HG01777","-8.586600108072162"
"HG01779","-6.612100167199969"
"HG01781","-8.504300132393837"
"HG01783","-7.171700095757842"
"HG01784","-10.142800150439143"
"HG01785","-3.6969001181423664"
"HG01786","-5.7330000922083855"
"HG01789","-9.73100022226572"
"HG01790","-5.913599980995059"
"HG01791","-7.765500169247389"
"HG01794","-2.7485001999884844"
"HG01795","-8.450500052422285"
"HG01796","-5.935500120744109"
"HG01797","-5.117900140583515"
"HG01798","-9.174500158056617"
"HG01799","-7.585900200530887"
"HG01800","-6.082900032401085"
"HG01801","-4.289100198075175"
"HG01802","-6.90930013731122"
"HG01804","-7.198800018057227"
"HG01805","-7.1401001792401075"
"HG01806","-8.27570010535419"
"HG01807","-7.965000204741955"
"HG01808","-4.86850013025105"
"HG01809","-6.631000127643347"
"HG01810","-5.744600104168057"
"HG01811","-9.8147001452744"
"HG01812","-5.050600128248334"
"HG01813","-5.871400158852339"
"HG01815","-7.3365000449121"
"HG01816","-8.611300053074956"
"HG01817","-3.5897000655531883"
"HG01840","-7.98090011253953"
"HG01841","-9.34449996240437"
"HG01842","-5.892100105062127"
"HG01843","-8.093100173398852"
"HG01844","-6.920200116932392"
"HG01845","-4.946300141513348"
"HG01846","-6.350000159814954"
"HG01847","-7.093700082972646"
"HG01848","-3.7294001672416925"
"HG01849","-5.672500068321824"
"HG01850","-8.473000137135386"
"HG01851","-9.005700135603547"
"HG01852","-3.4967002142220736"
"HG01853","-0.24250010214745998"
"HG01855","-9.623899975791574"
"HG01857","-5.145400185137987"
"HG01858","-7.175900148227811"
"HG01859","-4.047300087288022"
"HG01860","-6.784400189295411"
"HG01861","-0.8428002502769232"
"HG01862","-7.4085001219064"
"HG01863","-1.9330001045018435"
"HG01864","-5.953700112178922"
"HG01865","-8.255200140178204"
"HG01866","-7.505000084638596"
"HG01867","-4.055500095710158"
"HG01868","-6.077800123021007"
"HG01869","-1.6696001440286636"
"HG01870","-3.8377001024782658"
"HG01871","-3.9569000359624624"
"HG01872","-8.143400089815259"
"HG01873","-9.31750007160008"
"HG01874","-6.808400124311447"
"HG01878","-12.451600145548582"
"HG01879","11.543499913066626"
"HG01880","1.3586998488754034"
"HG01882","16.424599843099713"
"HG01883","8.813799936324358"
"HG01885","17.920799849554896"
"HG01886","10.394999984651804"
"HG01889","11.475699923932552"
"HG01890","8.484899919480085"
"HG01892","-7.6472000405192375"
"HG01893","-5.1484001241624355"
"HG01894","11.647599916905165"
"HG01896","11.871399771422148"
"HG01912","16.792199870571494"
"HG01914","6.049799835309386"
"HG01915","11.351699993014336"
"HG01917","-9.563400022685528"
"HG01918","-8.390400188043714"
"HG01920","-12.691900040954351"
"HG01921","-9.459700059145689"
"HG01923","-11.774000115692616"
"HG01924","-11.665400180965662"
"HG01926","-12.350700108334422"
"HG01927","-9.38540006801486"
"HG01932","-10.830400152131915"
"HG01933","-9.569400180131197"
"HG01935","-9.999000120908022"
"HG01936","-10.843000080436468"
"HG01938","-14.821999981999397"
"HG01939","-9.980400118976831"
"HG01941","-11.233700091019273"
"HG01942","-8.056200087070465"
"HG01944","-9.501000059768558"
"HG01945","-13.101500056684017"
"HG01947","-9.729300018399954"
"HG01948","-0.8417002055794001"
"HG01950","-9.560800157487392"
"HG01951","-8.38150005415082"
"HG01953","-10.780800150707364"
"HG01954","-14.624500036239624"
"HG01956","18.798099825158715"
"HG01958","13.62459989450872"
"HG01961","-10.413000132888556"
"HG01965","-5.978200118988752"
"HG01967","-13.387700175866485"
"HG01968","-13.286100141704082"
"HG01970","-15.830000152811408"
"HG01971","-7.343700032681227"
"HG01973","-10.402400102466345"
"HG01974","-11.51880008354783"
"HG01976","-7.119600189849734"
"HG01977","-8.941100187599659"
"HG01979","-9.918200086802244"
"HG01980","-10.90960007160902"
"HG01982","-6.698900155723095"
"HG01985","13.409099971875548"
"HG01986","9.215299921110272"
"HG01988","5.974799826741219"
"HG01989","10.858899863436818"
"HG01990","11.31319991312921"
"HG01991","-4.390800084918737"
"HG01992","-9.438600093126297"
"HG01997","-9.44610009342432"
"HG02002","-9.127400049939752"
"HG02003","-9.027000000700355"
"HG02006","0.21679995767772198"
"HG02008","-7.830900112167001"
"HG02009","16.572699951007962"
"HG02010","10.430200047791004"
"HG02012","11.475499868392944"
"HG02013","10.586899854242802"
"HG02014","13.21229994110763"
"HG02016","-2.1739000733941793"
"HG02017","-2.792000127956271"
"HG02019","-1.305400038138032"
"HG02020","-8.178800167515874"
"HG02023","-5.722199972718954"
"HG02025","-6.0319000873714685"
"HG02026","-5.2298001535236835"
"HG02028","-2.120300030335784"
"HG02029","-2.162000145763159"
"HG02031","-10.989000184461474"
"HG02032","-7.1626001093536615"
"HG02035","-3.793500069528818"
"HG02040","-4.4977001920342445"
"HG02047","-9.266900205984712"
"HG02048","-5.805100094527006"
"HG02049","-7.299100134521723"
"HG02050","-5.8083001635968685"
"HG02051","15.073799852281809"
"HG02052","13.703900029882789"
"HG02053","11.571399947628379"
"HG02054","18.05049991607666"
"HG02057","-8.212500097230077"
"HG02058","-6.909100171178579"
"HG02060","-6.004400089383125"
"HG02061","-8.438900085166097"
"HG02064","-8.440600180998445"
"HG02067","-3.2063000556081533"
"HG02069","-7.2560001239180565"
"HG02070","-1.4090001657605171"
"HG02072","-8.807200206443667"
"HG02073","-10.39930010214448"
"HG02075","-0.5691000409424305"
"HG02076","-5.950900120660663"
"HG02078","-10.012400144711137"
"HG02079","-5.87759998627007"
"HG02081","-6.857900001108646"
"HG02082","-1.427500108256936"
"HG02084","-4.174400037154555"
"HG02085","-4.396600190550089"
"HG02086","-5.7752001360058784"
"HG02087","-4.793000016361475"
"HG02088","-4.463800180703402"
"HG02089","-6.076000154018402"
"HG02090","-7.853600120171905"
"HG02095","16.89699991233647"
"HG02102","-11.263500086963177"
"HG02104","-8.686200188472867"
"HG02105","-8.531700070947409"
"HG02107","18.233399933204055"
"HG02108","10.203099932521582"
"HG02111","9.064600007608533"
"HG02113","-11.634100200608373"
"HG02116","-3.760500079020858"
"HG02121","-7.008400093764067"
"HG02122","-4.494600182399154"
"HG02127","-8.867500165477395"
"HG02128","-9.423800069838762"
"HG02130","-3.891500087454915"
"HG02131","-9.999400155618787"
"HG02133","-0.7403000835329294"
"HG02134","-4.971700130030513"
"HG02136","-5.2718001045286655"
"HG02137","-5.105200098827481"
"HG02138","1.37299975566566"
"HG02139","-5.873800124973059"
"HG02140","-3.596900090575218"
"HG02141","-3.4477000795304775"
"HG02142","-3.889000128954649"
"HG02143","11.904499862343073"
"HG02144","9.275199888274074"
"HG02146","-12.80090013705194"
"HG02147","-10.952200001105666"
"HG02150","-11.898700084537268"
"HG02151","-6.12010020762682"
"HG02152","-3.7073001582175493"
"HG02153","-8.633100127801299"
"HG02154","-5.335600117221475"
"HG02155","-6.863100107759237"
"HG02156","-7.306600030511618"
"HG02164","-9.488800197839737"
"HG02165","-9.723300103098154"
"HG02166","-6.474300097674131"
"HG02178","-8.07110015489161"
"HG02179","-5.436400255188346"
"HG02180","-5.215100148692727"
"HG02181","-7.662400085479021"
"HG02182","-4.335600016638637"
"HG02184","0.602599972859025"
"HG02185","-8.796700146049261"
"HG02186","-9.208400096744299"
"HG02187","-2.460400054231286"
"HG02188","-11.171500140801072"
"HG02190","-4.835100153461099"
"HG02215","-8.180800136178732"
"HG02219","-8.800999995321035"
"HG02220","-6.573200101032853"
"HG02221","-5.691400043666363"
"HG02223","-7.773800095543265"
"HG02224","-6.396700048819184"
"HG02230","-7.243900183588266"
"HG02231","-7.429700221866369"
"HG02232","-7.026700282469392"
"HG02233","-5.044800192117691"
"HG02235","-1.6430000718683004"
"HG02236","-5.020800130441785"
"HG02238","-7.354800146073103"
"HG02239","-8.6597999650985"
"HG02250","-9.122300080955029"
"HG02252","-11.12410008534789"
"HG02253","-8.120200168341398"
"HG02255","7.4793998301029205"
"HG02256","9.359299981966615"
"HG02259","-13.670900005847216"
"HG02260","-8.987200116738677"
"HG02262","-7.590200109407306"
"HG02265","-11.60380019620061"
"HG02266","-7.649000188335776"
"HG02271","-14.088200148195028"
"HG02272","-12.484200064092875"
"HG02274","-6.080800047144294"
"HG02275","-13.06850016489625"
"HG02277","-15.71500021032989"
"HG02278","-11.041100163012743"
"HG02281","13.27679992839694"
"HG02282","8.042599914595485"
