"sample","PGS001782"
"HG00096","0.9602060747636761"
"HG00097","0.10896738080695512"
"HG00099","0.8478986246042874"
"HG00100","0.6494504505626371"
"HG00101","0.5789721670558261"
"HG00102","0.7334613230644745"
"HG00103","0.43739959869354117"
"HG00105","0.8501526671417179"
"HG00106","0.7144064657653859"
"HG00107","0.4576882625060516"
"HG00108","0.6065502067920729"
"HG00109","0.5774070937549974"
"HG00110","0.694141429541947"
"HG00111","0.8101271117653155"
"HG00112","0.1811285957326228"
"HG00113","0.7483582935288353"
"HG00114","0.3159671495816149"
"HG00115","0.6456381945234158"
"HG00116","0.4650016534281265"
"HG00117","0.9558124318540189"
"HG00118","0.5639495328760744"
"HG00119","0.6014964314092118"
"HG00120","0.5568060787617097"
"HG00121","0.6042478641244373"
"HG00122","0.6116959878647132"
"HG00123","0.8216363865074715"
"HG00125","0.9476525612877871"
"HG00126","0.5147398256583131"
"HG00127","0.7629766517746479"
"HG00128","0.4895498854729662"
"HG00129","0.690295845496579"
"HG00130","0.7900236623050604"
"HG00131","0.5305491506744487"
"HG00132","0.7599972460123898"
"HG00133","0.5297313478724122"
"HG00136","0.6787282162357013"
"HG00137","0.7618788610342793"
"HG00138","0.4640955784331441"
"HG00139","0.43668544903036477"
"HG00140","0.5490392217002995"
"HG00141","0.5114854366711064"
"HG00142","0.5553892442405282"
"HG00143","0.4935516268035669"
"HG00145","0.28826245714105797"
"HG00146","0.7535154860590856"
"HG00148","0.5577994269067685"
"HG00149","0.7035310043276213"
"HG00150","0.7740075711277934"
"HG00151","0.656630470896324"
"HG00154","0.560638343888977"
"HG00155","0.5135756967526097"
"HG00157","0.6159313454924096"
"HG00158","0.6498607905833844"
"HG00159","0.5019099180696622"
"HG00160","0.574586507321529"
"HG00171","0.4983534918709196"
"HG00173","0.6102953284611552"
"HG00174","0.3837486007878134"
"HG00176","0.7550183613345022"
"HG00177","0.7107578682957674"
"HG00178","0.47353116569919074"
"HG00179","0.41772538149460886"
"HG00180","0.5269904062461979"
"HG00181","0.5943494499621753"
"HG00182","0.6667148399406493"
"HG00183","0.9616801604869754"
"HG00185","0.4690861049034849"
"HG00186","0.8464167963391893"
"HG00187","0.7021274255625256"
"HG00188","0.4097772689942152"
"HG00189","0.5201891210627274"
"HG00190","0.6643087645920666"
"HG00231","0.5607362737486026"
"HG00232","0.4165460302012605"
"HG00233","0.8779827735657901"
"HG00234","0.7462273425585931"
"HG00235","0.8736945495338404"
"HG00236","0.6759621205474962"
"HG00237","0.6233677663176969"
"HG00238","0.7936468680563592"
"HG00239","1.1375697650874768"
