"sample","PGS002724"
"HG01248","-1882068.3653947967"
"HG01250","-1498745.1530777137"
"HG01251","-1956750.3787374473"
"HG01253","-1743371.81911919"
"HG01254","-1117819.6224806458"
"HG01256","-2022718.4979421364"
"HG01257","-2079711.49286111"
"HG01259","-1738242.5219356774"
"HG01260","-2027103.698884943"
"HG01269","-1818331.9686622785"
"HG01271","-1729482.7978877425"
"HG01272","-1885848.7546903028"
"HG01275","-2216904.5206836355"
"HG01277","-1747936.994674355"
"HG01280","-1957021.9139806812"
"HG01281","-1951903.209004514"
"HG01284","-1587920.9896342994"
"HG01286","-1662440.9437618714"
"HG01302","-1889233.273656961"
"HG01303","-2300161.232195723"
"HG01305","-1602089.737078715"
"HG01308","-1408649.8969456928"
"HG01311","-2448136.2823927123"
"HG01312","-2560142.8479177696"
"HG01323","-1201259.5466283665"
"HG01325","-1936075.481762109"
"HG01326","-1600772.646017224"
"HG01334","-2321403.445607096"
"HG01341","-1378600.4137260546"
"HG01342","-1871741.6734988575"
"HG01344","-1891057.2089147847"
"HG01345","-1405318.271276572"
"HG01348","-988838.7560014412"
"HG01350","-1492969.9822250947"
"HG01351","-1647362.2543722815"
"HG01353","-1708132.3589449674"
"HG01354","-2693365.859396871"
"HG01356","-1719541.8199270188"
"HG01357","-1788938.7638197113"
"HG01359","-1983336.0851446218"
"HG01360","-1927065.9507215729"
"HG01362","-2202917.8136907876"
"HG01363","-2176535.626896457"
"HG01365","-1761410.1622458405"
"HG01366","-1837320.1872033316"
"HG01369","-1493664.536863748"
"HG01372","-1696233.6762328288"
"HG01374","-2081186.4496770073"
"HG01375","-1884704.9064965528"
"HG01377","-1671951.544307633"
"HG01378","-1680028.7956975198"
"HG01383","-1795737.056838161"
"HG01384","-1815643.1338971986"
"HG01389","-1465875.1214969065"
"HG01390","-1222400.652970236"
"HG01392","-1472102.3295588805"
"HG01393","-1393901.1437173972"
"HG01395","-1579907.7721102766"
"HG01396","-1687012.4406964588"
"HG01398","-1607049.5252936222"
"HG01402","-1419474.1393125239"
"HG01403","-1245815.4999960335"
"HG01405","-2129321.670210416"
"HG01412","-2126909.7161637107"
"HG01413","-1895145.3425433661"
"HG01414","-1848742.4254809758"
"HG01431","-1979996.8696019752"
"HG01432","-1919260.806805363"
"HG01435","-1378020.3530697185"
"HG01437","-1904066.1087683227"
"HG01438","-2171965.299934707"
"HG01440","-1871083.770420475"
"HG01441","-1848198.027054953"
"HG01443","-1329243.5116900927"
"HG01444","-2023899.1435086245"
"HG01447","-1974010.796575246"
"HG01455","-1583220.960362745"
"HG01456","-2042143.673876712"
"HG01459","-1767650.8508562562"
"HG01461","-1332069.303375845"
"HG01462","-1242980.328496583"
"HG01464","-880401.0447996705"
"HG01465","-2385458.661025109"
"HG01468","-1889640.8796307442"
"HG01474","-1806102.253129204"
"HG01479","-1572465.123576052"
"HG01485","-1246305.1767189782"
"HG01486","-1522956.2994775537"
"HG01488","-2240662.933834156"
"HG01489","-2716530.049946256"
"HG01491","-2274849.6845708913"
"HG01492","-2088511.5127843546"
"HG01494","-2194105.3211588543"
"HG01495","-1267371.6958151432"
"HG01497","-1848205.2212488158"
"HG01498","-1431232.4433655695"
"HG01500","-1673778.1887456109"
"HG01501","-2215852.055724016"
"HG01503","-2303181.137592025"
"HG01504","-1748369.8816554113"
"HG01506","-1586906.0810050108"
"HG01507","-2262484.747258195"
"HG01509","-2155824.752220683"
"HG01510","-2194271.539649643"
"HG01512","-1917538.6825803292"
"HG01513","-2308588.628962864"
"HG01515","-2736411.701866431"
"HG01516","-2210816.99793449"
"HG01518","-1876932.8653878004"
"HG01519","-1823297.834265885"
"HG01521","-2477373.480482775"
"HG01522","-2074683.2065268937"
"HG01524","-2181607.9046930433"
"HG01525","-1755615.1286271955"
"HG01527","-2514778.4825745905"
"HG01528","-2398947.4494924513"
"HG01530","-1779599.3264058453"
"HG01531","-2676082.826654409"
"HG01536","-2635517.28838548"
"HG01537","-1692889.5950143842"
"HG01550","-1698131.9240122132"
"HG01551","-1570697.8979175524"
"HG01556","-1564442.920387285"
"HG01565","-1562324.6657558999"
"HG01566","-1060828.9168226633"
"HG01571","-1270208.3397928597"
"HG01572","-975146.6788796524"
"HG01577","-1738911.3070273185"
"HG01578","-894651.9244980093"
"HG01583","-1638385.6182209498"
"HG01586","-2020369.4105784725"
"HG01589","-2234812.7538894503"
"HG01593","-1888004.2833972645"
"HG01595","-1028501.5900583694"
"HG01596","-1057658.1005913154"
"HG01597","-764204.265084016"
"HG01598","-632661.069512776"
"HG01599","-1119940.0325641548"
"HG01600","-578780.3017890599"
"HG01602","-2415452.528957298"
"HG01603","-2015281.3811877277"
"HG01605","-2337283.3261289573"
"HG01606","-1845010.3585013594"
"HG01607","-2378606.3443635516"
"HG01608","-2316919.0675754435"
"HG01610","-1877626.712183969"
"HG01612","-2004905.7237020105"
"HG01613","-2445228.805465536"
"HG01615","-2364533.2217523847"
"HG01617","-1921726.203758039"
"HG01618","-2555681.5693502543"
"HG01619","-2177460.6495044706"
"HG01620","-1990555.6001478084"
"HG01623","-2177859.0642463816"
"HG01624","-1971731.0387432615"
"HG01625","-2312817.9680566294"
"HG01626","-2502153.3351896363"
"HG01628","-2413413.1492834836"
"HG01630","-2627787.0168703757"
"HG01631","-2117698.3590415674"
"HG01632","-2343908.2403182955"
"HG01668","-1718665.7735380162"
"HG01669","-2544400.1772526456"
"HG01670","-2395837.081180267"
"HG01672","-2590587.9196586143"
"HG01673","-1859797.2754551463"
"HG01675","-2347644.328920328"
"HG01676","-2472779.454729172"
"HG01678","-2635160.046251798"
"HG01679","-2257961.7977517936"
"HG01680","-2118305.0002852725"
"HG01682","-1952623.056649319"
"HG01684","-2273507.558398623"
"HG01685","-2134867.2419934026"
"HG01686","-2322416.21720331"
"HG01694","-1998637.0283767867"
"HG01695","-2118825.526026887"
"HG01697","-2118149.338237318"
"HG01699","-1974831.0523437255"
"HG01700","-2478118.3611824717"
"HG01702","-2629169.8950867164"
"HG01704","-1912282.3877985808"
"HG01705","-1993299.0672670775"
"HG01707","-2094800.1361590927"
"HG01708","-3092585.665151039"
"HG01709","-2272471.3828970743"
"HG01710","-2502297.044079878"
"HG01746","-1845565.3561360985"
"HG01747","-2718810.551175374"
"HG01756","-1521986.0957863159"
"HG01757","-2546587.8327867542"
"HG01761","-2329305.257200655"
"HG01762","-2673460.015007656"
"HG01765","-2601365.9015124487"
"HG01766","-2523405.951321071"
"HG01767","-2784185.1538556903"
"HG01768","-1793136.3601175104"
"HG01770","-1872846.1523795975"
"HG01771","-2625177.2157226703"
"HG01773","-2416762.3734809435"
"HG01775","-2242791.638238878"
"HG01776","-2140899.257020642"
"HG01777","-2137108.8554513026"
"HG01779","-2672455.7517595575"
"HG01781","-1756863.1034808338"
"HG01783","-1779215.064311577"
"HG01784","-2281030.0753668873"
"HG01785","-2336568.53217541"
"HG01786","-2066814.6444404644"
"HG01789","-1764816.2750781726"
"HG01790","-1896244.5218232973"
"HG01791","-1948720.5582830505"
"HG01794","-656190.9395841189"
"HG01795","-956444.7386315046"
"HG01796","-743211.7599059022"
"HG01797","-328278.59335283795"
"HG01798","-1150848.02280608"
"HG01799","-834438.3474327915"
"HG01800","-707370.1346223187"
"HG01801","-318475.2458841085"
"HG01802","-687327.2418986836"
"HG01804","-769819.9037943401"
"HG01805","-961305.6985581852"
"HG01806","-781418.9497637681"
"HG01807","-1216644.8745662589"
"HG01808","-411646.0243222469"
"HG01809","-967694.7266277052"
"HG01810","-472836.1384715489"
"HG01811","-465244.284032476"
"HG01812","-740854.8386766833"
"HG01813","-505647.37011002924"
"HG01815","-278299.7202587305"
"HG01816","-802986.0968667655"
"HG01817","-925568.2776379525"
"HG01840","-1202889.9879908413"
"HG01841","-1575598.1477843132"
"HG01842","-635546.3940021151"
"HG01843","-810403.602906848"
"HG01844","-145443.8009493411"
"HG01845","-793593.2556280773"
"HG01846","-1670594.0091742002"
"HG01847","-696214.4908272192"
"HG01848","-890315.1318103378"
"HG01849","-576878.4544788708"
"HG01850","-401779.87903287937"
"HG01851","-818156.211544782"
"HG01852","-453005.370870181"
"HG01853","-1183233.7089043302"
"HG01855","-885503.4944023478"
"HG01857","-305868.6013326469"
"HG01858","-160371.51018776227"
"HG01859","-817672.5339745919"
"HG01860","-599517.3252840152"
"HG01861","-1158148.4794492656"
"HG01862","-1022119.8068307745"
"HG01863","-985839.8731911113"
"HG01864","-1090438.6835311214"
"HG01865","-1103093.7836135558"
"HG01866","-436726.0430529923"
"HG01867","-1123260.660452666"
"HG01868","-783300.2165685723"
"HG01869","-928120.2273296891"
"HG01870","-889163.2434570985"
"HG01871","-523294.7529349072"
"HG01872","-1401834.3385766922"
"HG01873","-1125134.5651351514"
"HG01874","-917777.6962439861"
"HG01878","-1146808.0105260834"
"HG01879","-270472.75427340623"
"HG01880","-683681.4771182663"
"HG01882","-629402.5656009249"
"HG01883","-1380679.9017160158"
"HG01885","-864879.580800812"
"HG01886","-662758.4695381845"
"HG01889","-243277.61942680337"
"HG01890","-1167758.4233192967"
"HG01892","-959900.8658821587"
"HG01893","-1244935.8943219995"
"HG01894","-814153.5927718927"
"HG01896","-634516.515583345"
"HG01912","-846396.3757983989"
"HG01914","-814028.1647386336"
"HG01915","-872711.6485919899"
"HG01917","-1287336.7933312487"
"HG01918","-954906.7950852443"
"HG01920","-847193.7273776298"
"HG01921","-1245965.6307887386"
"HG01923","-1108714.437803746"
"HG01924","-1117790.2717800809"
"HG01926","-1263118.5040122173"
"HG01927","-531038.0524414291"
"HG01932","-874027.7477099947"
"HG01933","-1184296.7920415527"
"HG01935","-1102681.943980911"
"HG01936","-1233051.701398592"
"HG01938","-809047.3491288925"
"HG01939","-1164913.8277210982"
"HG01941","-1350535.0426336725"
"HG01942","-912218.016172956"
"HG01944","-662515.6641784919"
"HG01945","-1385428.5226435738"
"HG01947","-1001871.8569376031"
"HG01948","-1131576.6485760773"
"HG01950","-814932.9078147898"
"HG01951","-784732.2027921379"
"HG01953","-828011.693342757"
"HG01954","-753684.8579335026"
"HG01956","-865867.7816953813"
"HG01958","-987832.9959352822"
"HG01961","-1390524.3916436837"
"HG01965","-1201848.0289884969"
"HG01967","-1074333.7216835436"
"HG01968","-598897.7515034581"
"HG01970","-1636378.8158239261"
"HG01971","-1264766.0082162826"
"HG01973","-721682.714150309"
"HG01974","-807058.5392261144"
"HG01976","-1251675.2754477744"
"HG01977","-892007.4371687986"
"HG01979","-1106589.9170647138"
"HG01980","-1044228.1102542623"
"HG01982","-1318552.9068917744"
"HG01985","-835848.7088843291"
"HG01986","-650397.3769574084"
"HG01988","-1394093.0349006911"
"HG01989","-731537.5085793142"
"HG01990","-1235554.7309275707"
"HG01991","-909336.1119240345"
"HG01992","-857175.4579590928"
"HG01997","-688726.2529545678"
"HG02002","-1184840.6485396698"
"HG02003","-1253581.8743939498"
"HG02006","-1183311.5531290988"
"HG02008","-1016863.6941669374"
"HG02009","-954421.1964159138"
"HG02010","-468426.3277546569"
"HG02012","-600591.937591751"
"HG02013","-983126.2918685466"
"HG02014","-609694.64736455"
"HG02016","-553769.3671210987"
"HG02017","-1362507.597392924"
"HG02019","-704578.5894847374"
"HG02020","-874054.1122896996"
"HG02023","-967903.0551551164"
"HG02025","-551108.4874297527"
"HG02026","-862268.0555082564"
"HG02028","-466677.5412308732"
"HG02029","-639682.866952949"
"HG02031","-493794.14138555655"
"HG02032","-302382.5480937998"
"HG02035","-902335.4220952622"
"HG02040","-490403.1008787276"
"HG02047","-484670.04455167917"
"HG02048","-987927.5268028462"
"HG02049","-603480.9719281115"
"HG02050","-1187534.2619014091"
"HG02051","-86393.65926136915"
"HG02052","-1032069.5981471769"
"HG02053","-505850.21784016746"
"HG02054","-1316181.1769529493"
"HG02057","-1203189.3007791652"
"HG02058","-999170.0900116651"
"HG02060","-630470.9762506572"
"HG02061","-986482.1187111371"
"HG02064","-1160149.81948752"
"HG02067","-1188204.3287051655"
"HG02069","-441270.405999229"
"HG02070","-546595.6962506562"
"HG02072","-1001451.5213495179"
"HG02073","-1004495.4075796371"
"HG02075","-845454.0183079"
"HG02076","-637471.2153779573"
"HG02078","-928573.4191506966"
"HG02079","-434890.6725811943"
"HG02081","-1033154.2922543751"
"HG02082","-922931.5351599297"
"HG02084","-520471.2208521955"
"HG02085","-479471.7041150754"
"HG02086","-872591.8248370907"
"HG02087","-713348.8901900692"
"HG02088","-730631.6135372269"
"HG02089","-1509391.2724189581"
"HG02090","-661662.2676691064"
"HG02095","-503463.48382242094"
"HG02102","-847440.0673358089"
"HG02104","-1192928.5028903503"
"HG02105","-670264.3025075588"
"HG02107","-977312.9609105021"
"HG02108","-848213.3096770421"
"HG02111","-932243.6051150251"
"HG02113","-1166476.7690770712"
"HG02116","-1241543.1263801358"
"HG02121","-822845.9969354064"
"HG02122","-883718.6403823693"
"HG02127","-757095.3520971438"
"HG02128","-573219.5095135332"
"HG02130","-895898.0370158027"
"HG02131","-808551.11412264"
"HG02133","-1282841.3187643276"
"HG02134","-818694.5216017436"
"HG02136","-818957.8417330728"
"HG02137","-559106.7276906023"
"HG02138","-822822.2453136578"
"HG02139","-1222354.387788443"
"HG02140","-1346577.4951654924"
"HG02141","-351218.61768074206"
"HG02142","-928204.3882321044"
"HG02143","-1134991.7818423815"
"HG02144","-726970.1621814541"
"HG02146","-1027604.0100658746"
"HG02147","-916838.2380224802"
"HG02150","-1000062.8735868601"
"HG02151","-510128.24908296776"
"HG02152","-1109854.9250876482"
"HG02153","-788071.1682984268"
"HG02154","-644180.4359245815"
"HG02155","-602765.5158229221"
"HG02156","-1431887.4091534475"
"HG02164","-953186.6704966243"
"HG02165","-802768.3268270583"
"HG02166","-340994.25027504785"
"HG02178","-703190.1004713281"
"HG02179","-335358.8299325006"
"HG02180","-505357.7776642145"
"HG02181","-697808.0393472505"
"HG02182","-919278.4814253107"
"HG02184","-899028.2966335965"
"HG02185","-795427.1234849303"
"HG02186","-495628.33108223905"
"HG02187","-673328.915929827"
"HG02188","-928233.2276195027"
"HG02190","-405967.35402786784"
"HG02215","-1870260.5486619838"
"HG02219","-2381026.717810078"
"HG02220","-2468015.3881265465"
"HG02221","-1686565.100516929"
"HG02223","-1915604.737526631"
"HG02224","-2287581.250591304"
"HG02230","-2846902.5379395224"
"HG02231","-2701373.7376016974"
"HG02232","-2046830.0976373407"
"HG02233","-1963340.1387303667"
"HG02235","-2204110.186927031"
"HG02236","-1953262.3506038196"
