"sample","PGS005110"
"HG00246","-0.38995310788689685"
"HG00250","-0.6910890155888079"
"HG00251","-0.5404444097234699"
"HG00252","-0.42179966034077987"
"HG00253","-0.566930200097777"
"HG00254","-0.6424402437086134"
"HG00255","-0.4485212409229066"
"HG00256","-0.6764186683430874"
"HG00257","-0.5070203133068639"
"HG00258","-0.6782957763904748"
"HG00259","-0.7362513392238517"
"HG00260","-0.2990482814060499"
"HG00261","-0.6778034954882488"
"HG00262","-0.021791701403784294"
"HG00263","-0.26579045777270666"
"HG00264","-0.27176841301190824"
"HG00265","-0.313481491466159"
"HG00266","-0.14499438553958238"
"HG00267","-0.27383347194705254"
"HG00268","-0.6845654831109238"
"HG00269","-0.443029100332777"
"HG00271","-0.10527620613488856"
"HG00272","-0.6117441621728825"
"HG00273","-0.5849784608135076"
"HG00274","-0.060444272514944566"
"HG00275","-0.5412267814397773"
"HG00276","-0.14279657435916288"
"HG00277","-0.5929635761899803"
"HG00278","-0.4173946821413821"
"HG00280","-0.41104277434457087"
"HG00281","-0.47459560905562914"
"HG00282","-0.508789649442098"
"HG00284","-0.577216468029254"
"HG00285","0.05140943501024796"
"HG00288","-0.4179862869837181"
"HG00290","-0.3195468072527112"
"HG00304","-0.5348728722409443"
"HG00306","-0.5126724279405527"
"HG00308","-0.374508776130579"
"HG00309","-0.32328352700746515"
"HG00310","-0.44842894596592286"
"HG00311","-0.6171879792697444"
"HG00313","-0.23226692861091436"
"HG00315","-0.4860321810263786"
"HG00318","-0.6158653081815376"
"HG00319","-0.16319874067476703"
"HG00320","-0.6317536352824754"
"HG00321","-0.5756246570496172"
"HG00323","-0.44737254586123587"
"HG00324","-0.3012065951984313"
"HG00325","-0.481222007845809"
"HG00326","-0.3261688281879859"
"HG00327","-0.3666013731909593"
"HG00328","-0.43873532470020793"
"HG00329","-0.40523501072319035"
"HG00330","-0.1327531947225857"
"HG00331","-0.42278932149673776"
"HG00332","-0.36191322525221314"
"HG00334","-0.7093344793416569"
"HG00335","-0.3250620839346741"
"HG00336","-0.132565358528431"
"HG00337","-0.8085006128846577"
"HG00338","-0.5800397884176813"
"HG00339","-0.855499839849732"
"HG00341","-0.5465983273154627"
"HG00342","-0.3519087278499859"
"HG00343","-0.6120434573276659"
"HG00344","-0.9511198929154988"
"HG00345","0.1323269924979598"
"HG00346","-0.36173973838153456"
"HG00349","-0.41291530017685796"
"HG00350","-0.5957456840573978"
"HG00351","-0.6168293723356849"
"HG00353","-0.6452748912190732"
"HG00355","-0.556940911465615"
"HG00356","-0.20745079953633822"
"HG00357","-0.38490111555636564"
"HG00358","-0.23493408911107783"
"HG00360","-0.24767654703417138"
"HG00361","-0.3791943511568366"
"HG00362","-0.29510856983433487"
"HG00364","-0.6754960460906141"
"HG00365","-0.52633742654223"
"HG00366","-0.36418173393847547"
"HG00367","-0.1747241586363305"
"HG00368","-0.01488833964983484"
"HG00369","-0.26637411922102694"
"HG00371","-0.28690790503064123"
"HG00372","-0.7867043439336225"
"HG00373","-0.4697278698742734"
"HG00375","-0.1107554203025299"
"HG00376","-0.2556965524853691"
"HG00378","-0.5863580927616315"
"HG00379","-0.31029201722438177"
"HG00380","-0.6192963487618179"
"HG00381","-0.7291444176054016"
"HG00382","-0.8342239501144171"
"HG00383","-0.7787350799632238"
"HG00384","-0.6179520012230787"
"HG00403","0.58911389970602"
"HG00404","0.6856284342434835"
"HG00406","0.3859202498531038"
"HG00407","0.3196706327700618"
"HG00409","0.22875712665051032"
"HG00410","-0.05071343779727583"
"HG00419","0.5902758382680788"
"HG00421","0.22350292739396452"
"HG00422","0.24465139914946918"
"HG00428","0.0342809549257094"
"HG00436","-0.07708862287613735"
"HG00437","0.08523863693923353"
"HG00442","0.2580413429095881"
"HG00443","0.33710484058088047"
"HG00445","0.2400858427988104"
"HG00446","0.556729010474196"
"HG00448","-0.157551090923935"
"HG00449","0.3300227590334708"
"HG00451","0.16891251786279196"
"HG00452","0.4233653602182463"
"HG00457","0.3244212800756063"
"HG00458","0.5637131738092704"
"HG00463","0.18081355519430833"
"HG00464","1.0150875168026348"
"HG00472","0.30855533810528013"
"HG00473","0.26372621503193316"
"HG00475","0.3987823008677176"
"HG00476","0.0323206260719774"
"HG00478","-0.25044810936984285"
"HG00479","0.32976803394511733"
"HG00500","0.2334288720500528"
"HG00513","0.2949751410038605"
"HG00524","0.39385677212398923"
"HG00525","-0.09793442014072448"
"HG00530","-0.06536170457407578"
"HG00531","0.33396423578921963"
"HG00533","-0.1151635373608911"
"HG00534","0.5360298775587442"
"HG00536","0.30446900573523183"
"HG00537","0.11339577880278634"
"HG00542","0.2577891342726074"
"HG00543","0.2819664279621388"
"HG00551","0.08728551605439464"
"HG00553","0.3770884149676842"
"HG00554","-0.12774679132761138"
"HG00556","0.12525698938563223"
"HG00557","0.3360189938023257"
"HG00559","0.2914048765074591"
"HG00560","0.14738710163589858"
"HG00565","0.4344346345315248"
"HG00566","0.30354481454876775"
"HG00580","0.18635147010924238"
"HG00581","0.39199178050135114"
"HG00583","0.43534293605014546"
"HG00584","0.061792854127304675"
"HG00589","-0.036493220732781856"
"HG00590","0.3659572764292267"
"HG00592","0.22161462036759821"
"HG00593","-0.16341852821246322"
"HG00595","0.1781505549067186"
"HG00596","0.4299228645478378"
"HG00598","0.357965937271012"
"HG00599","0.5112864112483054"
"HG00607","0.19759501679662117"
"HG00608","0.2925336399927716"
"HG00610","0.48130639888973803"
"HG00611","0.6447837011093089"
"HG00613","0.223053658263555"
"HG00614","0.5462929987859918"
"HG00619","0.44507371327167045"
"HG00620","0.5749724355386026"
"HG00622","-0.03140590334726723"
"HG00623","0.5236030591704341"
"HG00625","0.24724785728858972"
"HG00626","0.6833574441956293"
"HG00628","0.3300811794427612"
"HG00629","0.10864320300086418"
"HG00631","0.5418023229966475"
"HG00632","0.22332220577049994"
"HG00634","0.3172317028796954"
"HG00637","-0.15219450514572158"
"HG00638","-0.14997031365503233"
"HG00640","-0.37346159807174834"
"HG00641","-0.5246723486220387"
"HG00650","0.3607362193690162"
"HG00651","0.13494300318564367"
"HG00653","0.22677319841016785"
"HG00654","0.2684930347401334"
"HG00656","0.3312854626180028"
"HG00657","0.2493954526329823"
"HG00662","0.19922551228564678"
"HG00663","0.4994405670338773"
"HG00671","0.16552098698144274"
"HG00672","0.11336112747508029"
"HG00674","0.24259085280235287"
"HG00675","0.3366301977476466"
"HG00683","0.08771512101570264"
"HG00684","0.0030574288414807332"
"HG00689","0.6177494404904069"
"HG00690","0.38569940449712137"
"HG00692","0.43037494911859897"
"HG00693","0.045716859103202376"
"HG00698","0.45425315367148744"
"HG00699","0.2653795597890288"
"HG00701","0.2782054065655813"
"HG00704","0.1863011082754767"
"HG00705","0.42702520256420157"
"HG00707","0.028490352142977335"
"HG00708","0.20288639507719033"
"HG00717","0.2765164859666175"
"HG00728","0.07423958925065902"
"HG00729","0.16220760788766297"
"HG00731","-0.28070504134574864"
"HG00732","-0.12390027558069197"
"HG00734","-0.12113313754563079"
"HG00736","-0.26435245518898104"
"HG00737","-0.34907526351658646"
"HG00739","-0.3434542079955557"
"HG00740","-0.4813255839518753"
"HG00742","-0.3685145750519967"
"HG00743","-0.2078551027874302"
"HG00759","0.43054949498485307"
"HG00766","0.019212885692871176"
"HG00844","0.18322607142607042"
"HG00851","0.3087518123875993"
"HG00864","-0.01848128176207728"
"HG00867","0.42706529901073925"
"HG00879","0.27716977293226763"
"HG00881","0.28965140331138123"
"HG00956","0.03567036311652086"
"HG00978","0.4455632161713664"
"HG00982","0.11435168133037138"
"HG01028","0.1403134785893515"
"HG01029","0.09539821536930948"
"HG01031","0.07082938548538786"
"HG01046","0.30776681052189797"
"HG01047","-0.1307068601126405"
"HG01048","-0.19957405938914163"
"HG01049","-0.33430942675317427"
"HG01051","0.17182932256012115"
"HG01052","0.09497405018440028"
"HG01054","-0.002435889171317117"
"HG01055","-0.3263222532012475"
"HG01058","0.09215856272951731"
"HG01060","-0.0786222281540222"
"HG01061","-0.09541137642233047"
"HG01063","-0.13451918756353232"
"HG01064","-0.18389345050847714"
"HG01066","-0.28704857056721855"
"HG01067","-0.23975430129190822"
"HG01069","-0.4382095249946609"
"HG01070","-0.4908870320008757"
"HG01072","-0.07467383399887276"
"HG01073","-0.321049852546625"
"HG01075","-0.4502916142580058"
"HG01077","-0.2870533174156592"
"HG01079","-0.09962946996526141"
"HG01080","-0.10123259227124884"
"HG01082","-0.036892056183549335"
"HG01083","0.0110676951299232"
"HG01085","-0.21253013555741213"
"HG01086","-0.1928926525672039"
"HG01088","0.01797903284515344"
"HG01089","0.1810193079587874"
"HG01092","-0.1775727016565931"
"HG01094","-0.25597118999900087"
"HG01095","-0.3134974197734153"
"HG01097","-0.25577283701365167"
"HG01098","-0.07664870118748954"
"HG01101","-0.12907018944648213"
"HG01102","-0.2708055943873966"
"HG01104","-0.44083855371508507"
"HG01105","-0.7306755638952203"
"HG01107","-0.3118231127696975"
"HG01108","0.5828876882852655"
"HG01110","0.0012421377287616803"
"HG01111","-0.34483130318469707"
"HG01112","-0.30247033725942934"
"HG01113","-0.3774510592456023"
"HG01119","-0.20025129373462836"
"HG01121","-0.2948160660894964"
"HG01122","-0.03646902912467734"
"HG01124","-0.041575135846724315"
"HG01125","-0.36491552035695185"
"HG01130","-0.12362377797846555"
"HG01131","-0.08020362891338235"
"HG01133","-0.49017833123702886"
"HG01134","-0.35752615739342936"
"HG01136","-0.42671359814337895"
"HG01137","-0.6502002565172085"
"HG01139","0.18968976251503772"
"HG01140","-0.40427721924379834"
"HG01142","-0.3467039085433244"
"HG01148","-0.1970401668917399"
"HG01149","-0.10453150837880268"
"HG01161","-0.22098840024020017"
"HG01162","0.06305998301136238"
"HG01164","-0.7702283769486241"
"HG01167","-0.07624561922491763"
"HG01168","-0.2303116350378414"
"HG01170","0.1277371023681239"
"HG01171","-0.30225512948347827"
"HG01173","-0.48297958309755296"
"HG01174","-0.037035865770155774"
"HG01176","0.1947365384729221"
"HG01177","-0.06305071761290933"
"HG01182","-0.24631471993505974"
"HG01183","-0.09183153645145355"
"HG01187","0.29865210322294655"
"HG01188","-0.2703615830854464"
"HG01190","-0.12849237731688531"
"HG01191","-0.18519658262579933"
"HG01197","-0.4561625392602515"
"HG01198","-0.3547310322116811"
"HG01200","0.14603169518585718"
"HG01204","0.03372225880321715"
"HG01205","-0.03964068966155436"
"HG01241","0.35716438955487395"
"HG01242","-0.18451548595604034"
"HG01247","-0.09647840543737038"
"HG01248","0.03898290994871967"
"HG01250","-0.20611972976050097"
"HG01251","-0.3689543566039907"
"HG01253","-0.29351407580400146"
"HG01254","0.04000654073089732"
"HG01256","-0.7464304539982722"
"HG01257","-0.6478412652159437"
"HG01259","-0.448113301286199"
"HG01260","0.07935700422496042"
"HG01269","-0.29053485227913667"
"HG01271","0.1404936695112992"
"HG01272","-0.1628792767913084"
"HG01275","-0.220961867352699"
"HG01277","-0.46448839797490016"
"HG01280","-0.29315799086152816"
"HG01281","-0.5090138084799606"
"HG01284","-0.3358425245055151"
"HG01286","0.06618562699166457"
"HG01302","-0.1666779845037816"
"HG01303","-0.11304206586859747"
"HG01305","0.18470948787798408"
"HG01308","0.10106674601986608"
"HG01311","-0.3310629684461043"
"HG01312","-0.5414652126274315"
"HG01323","0.17121290562473937"
"HG01325","-0.8385562644989807"
"HG01326","-0.0246326713106452"
"HG01334","-0.5357582516307748"
"HG01341","0.06783103695149606"
"HG01342","-0.14718755629983063"
"HG01344","-0.15270184135234308"
"HG01345","0.006193534039437801"
"HG01348","0.08709521735673843"
"HG01350","0.32117804623606466"
"HG01351","-0.31606455344372275"
"HG01353","-0.46293402475217865"
"HG01354","-0.5195846871346953"
"HG01356","-0.500353279340109"
"HG01357","-0.44072562980287633"
"HG01359","-0.2872780066609558"
"HG01360","-0.12819839065039204"
"HG01362","-0.3227169432775774"
"HG01363","-0.13826094656626065"
"HG01365","-0.2899045903812424"
"HG01366","-0.14696498088411064"
"HG01369","0.1400027663676312"
"HG01372","-0.4756298557795845"
"HG01374","-0.18337481873170328"
"HG01375","-0.01959495544979635"
"HG01377","-0.12539623785212456"
"HG01378","-0.4779731502347038"
"HG01383","-0.27932248758431766"
"HG01384","-0.3252486488466013"
"HG01389","0.07110357894919099"
"HG01390","0.33036399897365787"
"HG01392","-0.18653886094004613"
"HG01393","0.21239332481516232"
"HG01395","0.0016305809964265727"
"HG01396","-0.14100104309111477"
"HG01398","-0.25604945240492927"
"HG01402","0.10499031398054468"
"HG01403","0.27069026858145784"
"HG01405","-0.09093594301571395"
"HG01412","-0.07062271775957292"
"HG01413","-0.3307896962735007"
"HG01414","-0.003188101775518787"
"HG01431","-0.31034269781287915"
"HG01432","-0.5896769139327301"
"HG01435","-0.11852467467335126"
"HG01437","-0.1576358230565591"
"HG01438","-0.2794740103717307"
"HG01440","-0.2797076652692967"
"HG01441","-0.20413564442136492"
"HG01443","0.1468515764537569"
"HG01444","-0.22732855242368671"
"HG01447","-0.47163144107752053"
"HG01455","-0.17914275233329363"
"HG01456","-0.45097786759749725"
"HG01459","-0.3177097582039595"
"HG01461","0.23646538813148776"
"HG01462","0.16858058194399878"
"HG01464","-0.13578972625295505"
"HG01465","-0.38321089881804377"
"HG01468","-0.44151571729609396"
"HG01474","0.06676967024885191"
"HG01479","0.02770826829403794"
"HG01485","0.008963876189157477"
"HG01486","-0.465791981130358"
"HG01488","-0.28960545610477517"
"HG01489","-0.6579935148226681"
"HG01491","-0.690454803936793"
"HG01492","-0.7070591950623807"
"HG01494","-0.357074106653011"
"HG01495","-0.16364512156590832"
"HG01497","-0.43997513317868137"
"HG01498","-0.2778502549210057"
"HG01500","-0.08903016630463191"
"HG01501","-0.4532211728610022"
"HG01503","-0.2810427835830734"
"HG01504","-0.11891843760406826"
"HG01506","-0.13090068910910418"
"HG01507","-0.17915133535987626"
"HG01509","-0.24560169555882827"
"HG01510","-0.41054363598014665"
"HG01512","-0.10785947319151945"
"HG01513","-0.5969136011669754"
"HG01515","-0.8233153236040018"
"HG01516","-0.7770341375182208"
"HG01518","-0.7632723922162299"
"HG01519","-0.48712229801675627"
"HG01521","-0.6029508828189035"
"HG01522","-0.23421963373164972"
"HG01524","-0.17946482818977436"
"HG01525","-0.19639757356601412"
"HG01527","-0.35540257095808575"
"HG01528","-0.19470793632916522"
"HG01530","-0.026495498677653953"
"HG01531","-0.5163173470342477"
"HG01536","-0.20553364679453462"
"HG01537","-0.29820038301862706"
"HG01550","-0.035981259344110506"
"HG01551","-0.15469485199867675"
"HG01556","-0.22829667379067872"
"HG01565","-0.1763721025110828"
"HG01566","-0.19056075990351842"
"HG01571","-0.17235985480036772"
"HG01572","-0.1686722028224423"
"HG01577","0.023441694352499126"
"HG01578","-0.13719646614314054"
"HG01583","0.19818931239294715"
"HG01586","-0.28905656198888585"
"HG01589","-0.09583405833248339"
"HG01593","-0.16348522226939366"
"HG01595","0.24127953177963524"
"HG01596","0.18090103582015057"
"HG01597","-0.08652664898569924"
"HG01598","0.3160028032482834"
"HG01599","0.02248730231181706"
"HG01600","0.19480426030296086"
"HG01602","-0.5499289622206015"
"HG01603","-0.33893529233824016"
"HG01605","-0.5882943748763436"
"HG01606","-0.516250828723278"
"HG01607","-0.659067653253101"
"HG01608","-0.22995577371978565"
"HG01610","-0.3842298185416274"
"HG01612","-0.5031499093619105"
"HG01613","-0.7332221727266974"
"HG01615","-0.15671734912272983"
"HG01617","-0.2756577375488485"
"HG01618","-0.6726680604414662"
"HG01619","-0.567210788948515"
"HG01620","-0.2594405981833242"
"HG01623","-0.18049014114133374"
"HG01624","-0.17104754968279215"
"HG01625","-0.23485308647239567"
"HG01626","-0.48213345949027586"
"HG01628","-0.4566407779290834"
"HG01630","-0.29333079199198164"
"HG01631","-0.33450078445101994"
"HG01632","-0.9498398030003146"
"HG01668","0.08241682123020937"
"HG01669","-0.43999894504576853"
"HG01670","-0.5378698834880188"
"HG01672","-0.4923946031679727"
"HG01673","-0.34647086189127235"
"HG01675","-0.2672043431869804"
"HG01676","-0.863280857130022"
"HG01678","-0.5007428529566689"
"HG01679","-0.5070306473123911"
"HG01680","-0.14004467408812252"
"HG01682","-0.26111657335914795"
"HG01684","-0.2892669492075842"
"HG01685","-0.3921510687345454"
"HG01686","-0.5337941051567228"
"HG01694","-0.36698776210247047"
"HG01695","-0.40234218538600575"
"HG01697","-0.6395333065023524"
"HG01699","-0.5574770345459629"
"HG01700","-0.571458720236497"
"HG01702","-0.3964641216802076"
"HG01704","-0.19396061000382897"
"HG01705","-0.413858396768943"
"HG01707","-0.8953953498434039"
"HG01708","-0.5376574475256938"
"HG01709","-0.3942524842093748"
"HG01710","-0.5133815038955627"
"HG01746","-0.37815584249068096"
"HG01747","-0.7061941633873093"
"HG01756","-0.4842340255566221"
"HG01757","-0.7214460523106697"
"HG01761","-0.4574767715767897"
"HG01762","-0.34851853524462995"
"HG01765","-0.5260668665761707"
"HG01766","-0.6261078867995649"
"HG01767","-0.5778005094173321"
"HG01768","0.040930551801623"
"HG01770","-0.4014698004226666"
"HG01771","-0.6731804388386606"
"HG01773","-0.3721999023207257"
"HG01775","-0.45263249662749544"
"HG01776","-0.1398365050312801"
"HG01777","-0.4443533298948248"
"HG01779","-0.21542522139468048"
"HG01781","-0.4183749546456548"
"HG01783","-0.3255577083579141"
"HG01784","-0.3442130159310716"
"HG01785","-0.6393327629384428"
"HG01786","-0.480831657648431"
"HG01789","-0.3477110885784749"
"HG01790","-0.41888464436207107"
"HG01791","-0.16211451887266037"
"HG01794","0.18028887677728372"
"HG01795","-0.009570454313062221"
"HG01796","0.17772736646229315"
"HG01797","0.19088441143927057"
"HG01798","0.012700062301148549"
"HG01799","0.19496285211158906"
"HG01800","0.3272886592847615"
"HG01801","0.38776979221739205"
"HG01802","0.3671826985981431"
"HG01804","0.15156903457493567"
"HG01805","0.10722730904705538"
"HG01806","0.10555244043621295"
"HG01807","-0.040526044588804794"
"HG01808","0.44824668300819626"
"HG01809","0.11452571959319405"
"HG01810","0.08291108213832635"
"HG01811","0.48368413447449843"
"HG01812","0.22492198697179616"
"HG01813","0.477776415950031"
"HG01815","0.38625536846548636"
"HG01816","-0.4976073671458435"
"HG01817","0.15017507028738053"
"HG01840","0.4848919375244627"
"HG01841","-0.03440202560302291"
"HG01842","0.2253335583963289"
"HG01843","0.2989004612461844"
"HG01844","0.32589250333704767"
"HG01845","0.10679931416197383"
"HG01846","-0.08684794478635946"
"HG01847","0.09457579466026686"
"HG01848","0.29336695396352513"
"HG01849","0.11164652718709547"
"HG01850","0.14202976518994337"
"HG01851","0.05395153577321733"
"HG01852","0.2924770220266919"
"HG01853","0.22930063103800724"
"HG01855","0.1067632085311943"
"HG01857","0.21276139523490045"
"HG01858","0.5088780509854118"
"HG01859","0.33697650779128074"
"HG01860","0.2493372087407246"
"HG01861","0.06896923103489208"
"HG01862","0.04790310417292214"
"HG01863","0.23847995594144947"
"HG01864","0.21720022185800314"
"HG01865","0.18905507562534563"
"HG01866","0.3989656412138862"
"HG01867","-0.028983858209031793"
"HG01868","0.5373391267074634"
"HG01869","-0.0345799977676374"
"HG01870","-0.03961091860375089"
"HG01871","0.1697794684525569"
"HG01872","0.3002055417740358"
"HG01873","0.13006310652835157"
"HG01874","-0.12390225266105823"
"HG01878","0.033503733229597696"
"HG01879","0.39716420686129367"
"HG01880","0.20816855338721746"
"HG01882","0.6887019847669426"
"HG01883","0.434671248032249"
"HG01885","0.7083768675390237"
"HG01886","0.6603983288416178"
"HG01889","0.9075136101931748"
"HG01890","0.24950249827124396"
"HG01892","0.3389198851482883"
"HG01893","0.24735301530072223"
"HG01894","0.5762368453385541"
"HG01896","0.728793565795751"
"HG01912","0.5696803472257119"
"HG01914","0.35865117913916933"
"HG01915","0.6720734838494196"
"HG01917","-0.3264357355030302"
"HG01918","0.2992586352745831"
"HG01920","0.13582701047935405"
"HG01921","-0.1906804748398415"
"HG01923","-0.08415543244084392"
"HG01924","0.18775261223541995"
"HG01926","-0.2132911245106137"
"HG01927","-0.36401025428560296"
"HG01932","0.011478986314241574"
"HG01933","-0.0724301055739733"
"HG01935","0.17518699693893292"
"HG01936","0.28748106996590395"
"HG01938","0.11923320409597857"
"HG01939","0.03330483385835789"
"HG01941","-0.054782854772364734"
"HG01942","0.005098808586108977"
"HG01944","-0.09622017986391279"
"HG01945","-0.07954564264132843"
"HG01947","0.05828592571579397"
"HG01948","-0.1257481920366426"
"HG01950","0.3190132478832765"
"HG01951","-0.01736993440264256"
"HG01953","-0.03849634825308404"
"HG01954","-0.01520193894007657"
"HG01956","0.8260763776506327"
"HG01958","0.4886066660981806"
"HG01961","-0.2199453155486473"
"HG01965","-0.25501891367230495"
"HG01967","-0.016751585411556275"
"HG01968","-0.016183975968011313"
"HG01970","-0.4280229009681623"
"HG01971","-0.08073657138234722"
"HG01973","0.2594182117231739"
"HG01974","-0.14967751607704619"
"HG01976","-0.053837480918741715"
"HG01977","0.1656728937512624"
"HG01979","-0.12371213291150132"
"HG01980","-0.12598035216004277"
"HG01982","0.15683097510431032"
"HG01985","0.6767345717739005"
"HG01986","0.7481455790324879"
"HG01988","0.312230286769102"
"HG01989","0.9189864967639158"
"HG01990","0.3685437857452779"
"HG01991","0.023517096637448803"
"HG01992","0.26797513469538914"
"HG01997","0.19836548110564967"
"HG02002","-0.14652829725537725"
"HG02003","-0.228365064871236"
"HG02006","0.37533560995811754"
"HG02008","0.17197652126555532"
"HG02009","0.807493321526554"
"HG02010","0.7585920628434826"
"HG02012","0.47420902491035216"
"HG02013","0.4822207523261228"
"HG02014","0.5265940857399152"
"HG02016","0.5358864465620067"
"HG02017","0.3110192172030825"
"HG02019","0.6265592138392124"
"HG02020","0.35602044197318006"
"HG02023","0.5428527931252277"
"HG02025","0.0564814074781466"
"HG02026","0.1222933738169531"
"HG02028","0.3988535701213761"
"HG02029","0.3704854831900132"
"HG02031","0.18975394162504883"
"HG02032","0.6483368243324569"
"HG02035","0.02181921681970425"
"HG02040","0.2739383321490111"
"HG02047","0.5092565029419905"
"HG02048","-0.06280072024527246"
"HG02049","0.34968390901625"
"HG02050","0.1658103184739486"
"HG02051","0.6735053287592083"
"HG02052","0.6159017234501966"
"HG02053","0.6375360204085612"
"HG02054","0.33266717653986333"
"HG02057","0.19687349494432305"
"HG02058","0.26538250939116936"
"HG02060","0.2812159898805317"
"HG02061","0.42013140896528084"
"HG02064","0.05463843419003936"
"HG02067","-0.27685136284211154"
"HG02069","0.08995851579758717"
"HG02070","0.19485571396606557"
"HG02072","0.13795659151154135"
"HG02073","0.13471823148398135"
"HG02075","0.476279332497337"
"HG02076","0.4876520099574162"
"HG02078","0.1032851133467598"
"HG02079","0.08827400554989695"
"HG02081","0.06116328231876271"
"HG02082","0.3153600440105847"
"HG02084","0.5594371142948797"
"HG02085","0.3320153335439485"
"HG02086","0.24577100146684247"
"HG02087","0.2620713037516924"
"HG02088","0.14589461348052396"
"HG02089","-0.2880305808031665"
"HG02090","0.267371981545405"
"HG02095","0.9301411709300852"
"HG02102","0.08843773206569225"
"HG02104","0.051781494227674224"
"HG02105","0.23846218148300227"
"HG02107","1.0388627940524306"
"HG02108","0.7380687877084658"
"HG02111","0.56179880758334"
"HG02113","0.16543206726251924"
"HG02116","0.035672306002686865"
"HG02121","0.42885782737111583"
"HG02122","0.24630847138365447"
"HG02127","0.33887930803514826"
"HG02128","0.12356483766736191"
"HG02130","0.4278132420084257"
"HG02131","0.12639290299132336"
"HG02133","-0.0784100959043414"
"HG02134","0.2682826428828876"
"HG02136","-0.2373312151660486"
"HG02137","-0.04260968112103808"
"HG02138","0.19919298588084874"
"HG02139","0.5222160854151423"
"HG02140","0.07986207866313261"
"HG02141","0.2632957145535132"
"HG02142","0.4271796380034095"
"HG02143","0.26533026482161676"
"HG02144","0.6473381128742993"
"HG02146","7.479359432626675E-4"
"HG02147","-0.1459541539467323"
"HG02150","0.14274415257112708"
"HG02151","0.3520595664102213"
"HG02152","0.27061058488680095"
"HG02153","0.04111788934766217"
"HG02154","0.3303022375212946"
"HG02155","0.5929247789865782"
"HG02156","0.057213119289450526"
"HG02164","0.22727446294643677"
"HG02165","0.003547254743361705"
"HG02166","0.22772197385970344"
"HG02178","0.16436706293056763"
"HG02179","0.1799129216768398"
"HG02180","0.3040993649284068"
"HG02181","0.5069765718459639"
"HG02182","0.028652200008587564"
"HG02184","0.04538000354346154"
"HG02185","0.6627565615042412"
"HG02186","0.5197662896545867"
"HG02187","0.14677618884406782"
"HG02188","0.4412825189493813"
"HG02190","0.3231794790243843"
"HG02215","-0.40768073869225513"
"HG02219","-0.4689631843958294"
"HG02220","-0.36126467785994404"
"HG02221","-0.36122680129506735"
"HG02223","-0.33750748796218627"
"HG02224","-0.3731805559878132"
"HG02230","-0.3617925391690236"
