"sample","PGS004034"
"HG00380","-0.5241905765929014"
"HG00381","-0.21022859396398313"
"HG00382","-0.07744353060712231"
"HG00383","-0.31517961408550654"
"HG00384","-0.25233172481084193"
"HG00403","-0.24123048635711763"
"HG00404","-0.07675440827848984"
"HG00406","-0.29745997122618606"
"HG00407","-0.20647634367705892"
"HG00409","-0.14841048052636585"
"HG00410","-0.3216730464533065"
"HG00419","-0.2521253161721939"
"HG00421","-0.02043533131358502"
"HG00422","-0.18582639325490896"
"HG00428","-0.21735078162863497"
"HG00436","-0.23144894008470418"
"HG00437","-0.2976152698993334"
"HG00442","-0.19203332528878914"
"HG00443","-0.34084514267999655"
"HG00445","-0.5251578101075131"
"HG00446","-0.2654717240608207"
"HG00448","-0.2450107911278785"
"HG00449","-0.24065825099886007"
"HG00451","-0.4505848833016507"
"HG00452","-0.41558294081116975"
"HG00457","-0.20626211433716996"
"HG00458","-0.2087304420858882"
"HG00463","-0.5006734805417489"
"HG00464","-0.16091019314959942"
"HG00472","-0.08292064512530917"
"HG00473","-0.008200019911239906"
"HG00475","-0.24728462104383547"
"HG00476","-0.3464155696844152"
"HG00478","-0.2918148440998959"
"HG00479","-0.37230104367436667"
"HG00500","-0.5291029968617691"
"HG00513","-0.4311875183195977"
"HG00524","-0.2716189604592487"
"HG00525","-0.21526640913145145"
"HG00530","-0.03234928956885155"
"HG00531","-0.2893955397341393"
"HG00533","-0.10877086371348815"
"HG00534","-0.060077714609066885"
"HG00536","-0.2916860484309808"
"HG00537","-0.3037213043901499"
"HG00542","-0.12346686929765052"
"HG00543","-0.19838645552617667"
"HG00551","-0.1499332401063576"
"HG00553","-0.21354200829298559"
"HG00554","-0.5162749204388536"
"HG00556","-0.2685624574062312"
"HG00557","-0.18334571913723474"
"HG00559","-0.3225409819043118"
"HG00560","-0.28161533762809876"
"HG00565","-0.14344068009283228"
"HG00566","-0.26529293592180236"
"HG00580","-0.08877011763841547"
"HG00581","-0.26209984047783674"
"HG00583","-0.21867961034649236"
"HG00584","-0.2797453374497413"
"HG00589","-0.19652072602749904"
"HG00590","-0.35752849792030716"
"HG00592","-0.4571892696868789"
"HG00593","0.0037578434071731392"
"HG00595","-0.1543389009990067"
"HG00596","-0.49093787558147295"
"HG00598","-0.19360391409250488"
"HG00599","-0.2382741861083008"
"HG00607","-0.059960384053696164"
"HG00608","-0.3101305055326191"
"HG00610","-0.49151334855848405"
"HG00611","-0.3518296591213538"
"HG00613","-0.30938436112865997"
"HG00614","-0.38497032756428934"
"HG00619","-0.2732188946755032"
"HG00620","-0.5119164739809543"
"HG00622","-0.08308930553385419"
"HG00623","-0.16585735652946992"
"HG00625","-0.2632999460147767"
"HG00626","-0.3435425228865698"
"HG00628","-0.1695578296585456"
"HG00629","-0.16042605767177315"
"HG00631","-0.36094174921008704"
"HG00632","-0.2732516808913914"
"HG00634","-0.10609209037789827"
"HG00637","-0.24839166600592455"
"HG00638","-0.6449080945248032"
"HG00640","-0.22630439939312919"
"HG00641","-0.6329173949375018"
"HG00650","-0.1544586362758319"
"HG00651","-0.14954821420599484"
"HG00653","-0.14630221046723108"
"HG00654","-0.22096886511211705"
"HG00656","-0.2246998137373457"
"HG00657","-0.11701493333775337"
"HG00662","-0.06414802768332475"
"HG00663","-0.18867341236603463"
"HG00671","-0.10259052626447993"
"HG00672","-0.27299267827890905"
"HG00674","-0.2825703270685368"
"HG00675","-0.11191293429856763"
"HG00683","-0.2678818820282204"
"HG00684","-0.04704273980379636"
"HG00689","-0.337353509668084"
"HG00690","-0.04641415555378253"
"HG00692","-0.0796911754015632"
"HG00693","-0.34910451830191"
"HG00698","-0.22963004909445794"
"HG00699","-0.1229964708508618"
"HG00701","-0.3770198846019205"
"HG00704","-0.22892968792015322"
"HG00705","-0.20314416522955248"
"HG00707","-0.13209080009476373"
"HG00708","-0.22206542423433545"
"HG00717","-0.07827418324998636"
"HG00728","-0.34628231511474405"
"HG00729","-0.06047027206407174"
"HG00731","-0.11687227816840581"
"HG00732","-0.5487633088582461"
"HG00734","-0.2324666239897626"
"HG00736","-0.10949349254626786"
"HG00737","-0.2801627307150535"
"HG00739","-0.4297398719737754"
"HG00740","-0.5026228078687727"
"HG00742","-0.3462841453311464"
"HG00743","0.04073894327474026"
"HG00759","-0.19386493698451673"
"HG00766","-0.43999453766941643"
"HG00844","-0.07101785282345577"
"HG00851","-0.31562348485468494"
"HG00864","-0.4125842959007845"
"HG00867","-0.26110224518776765"
"HG00879","-0.23875931075659385"
"HG00881","-0.2649401389158389"
"HG00956","-0.2335037250835783"
"HG00978","-0.21553058958883214"
"HG00982","-0.25713703172394803"
"HG01028","-0.17077180235058453"
"HG01029","-0.2117585291990992"
"HG01031","-0.1321101568008362"
"HG01046","-0.26043777707217697"
"HG01047","-0.36541958942719066"
"HG01048","-0.44272566059388263"
"HG01049","-0.5342075000875692"
"HG01051","-0.4719446791340064"
"HG01052","-0.17316369979369298"
"HG01054","0.37195828772897416"
"HG01055","-0.5073802106463245"
"HG01058","-0.3599716078108771"
"HG01060","-0.24233060552687763"
"HG01061","-0.5615508226747513"
"HG01063","-0.39141695971262047"
"HG01064","-0.20152549147324988"
"HG01066","-0.5212421149432795"
"HG01067","-0.12131947918685979"
"HG01069","-0.15216039667007056"
"HG01070","-0.12864410097750964"
"HG01072","-0.42997910925737104"
"HG01073","0.0023603097673688678"
"HG01075","-0.26969765442761484"
"HG01077","-0.07069970819277377"
"HG01079","-0.20061916176866207"
"HG01080","-0.1407159608335345"
"HG01082","0.11739233799483569"
"HG01083","-0.3326259920720567"
"HG01085","-0.13651083198049874"
"HG01086","-0.11420570387648346"
"HG01088","-0.27286729656483055"
"HG01089","-0.48024688847380814"
"HG01092","-0.5644039008918285"
"HG01094","-0.49614903056369963"
"HG01095","-0.35879595627186245"
"HG01097","-0.14489790720410847"
"HG01098","-0.37792216538440015"
"HG01101","-0.26578012328849576"
"HG01102","-0.28959532185822723"
"HG01104","-0.5194457084472488"
"HG01105","-0.5799226383446368"
"HG01107","-0.3032642823455302"
"HG01108","-0.23505211890699967"
"HG01110","-0.35362987153182457"
"HG01111","-0.237773600976669"
"HG01112","-0.5295557958753805"
"HG01113","-0.2962790011935448"
"HG01119","-0.4784279742471721"
"HG01121","-0.4012271762345806"
"HG01122","-0.5162201228027331"
"HG01124","-0.31058589870414177"
"HG01125","-0.5409023816938797"
"HG01130","-0.13575678298604743"
"HG01131","-0.1703430037084675"
"HG01133","0.010699596138322165"
"HG01134","-0.2718902332106366"
"HG01136","-0.568597863799187"
"HG01137","-0.34356883372224284"
"HG01139","-0.1188856370005853"
"HG01140","-0.5121210124371693"
"HG01142","-0.4879780512003651"
"HG01148","-0.4772490146875855"
"HG01149","-0.09446716318745685"
"HG01161","-0.49859748095341927"
"HG01162","-0.22452478439952162"
"HG01164","-0.6396609985463924"
"HG01167","-0.23273403638041051"
"HG01168","-0.32338732557216265"
"HG01170","-0.47473068679496133"
"HG01171","-0.5119483100002507"
"HG01173","-0.3957367543999213"
"HG01174","-0.25974806645522563"
"HG01176","-0.5798247599596845"
"HG01177","-0.04087748683852943"
"HG01182","-0.34219225584709334"
"HG01183","-0.31499048687962117"
"HG01187","-0.24900672272271868"
"HG01188","-0.38441213587383305"
"HG01190","-0.17632964796744582"
"HG01191","-0.4310285758427314"
"HG01197","-0.003025666231665114"
"HG01198","-0.2356545836609324"
"HG01200","-0.1356394636601809"
"HG01204","-0.11640775587676694"
"HG01205","-0.5283831539903521"
"HG01241","-0.15741950944801703"
"HG01242","-0.36823785621491356"
"HG01247","-0.33198935019771547"
"HG01248","-0.16850180002418597"
"HG01250","-0.1987153215563049"
"HG01251","-0.23107406824220045"
"HG01253","-0.1807615862619509"
"HG01254","-0.10405686381384799"
"HG01256","-0.3270883377887304"
"HG01257","-0.19681327609728627"
"HG01259","-0.4536567932340313"
"HG01260","-0.4456911162840975"
"HG01269","-0.35296922549641585"
"HG01271","-0.4932055055281853"
"HG01272","-0.46508672419639596"
"HG01275","-0.26506232606595015"
"HG01277","-0.36035815148066497"
"HG01280","-0.3922343931589628"
"HG01281","-0.6835006156761924"
"HG01284","-0.27269018815910384"
"HG01286","-0.4998332483654824"
"HG01302","-0.3895804680935367"
"HG01303","-0.30722221328841703"
"HG01305","-0.35967105971076063"
"HG01308","-0.4488075807493359"
"HG01311","-0.3742203728891464"
"HG01312","-0.17950571990340458"
"HG01323","-0.2820772123995726"
"HG01325","-0.38916668644471014"
"HG01326","-0.27575262546827206"
"HG01334","-0.49894730758127515"
"HG01341","-0.3959830728406404"
"HG01342","-0.32690514346076516"
"HG01344","-0.31232140096627503"
"HG01345","-0.5279283043502868"
"HG01348","-0.0728527590539371"
"HG01350","-0.3807224846373567"
"HG01351","-0.32536601262110587"
"HG01353","-0.3482086368840488"
"HG01354","-0.65362875049746"
"HG01356","-0.4623346544562431"
"HG01357","-0.4055801319241362"
"HG01359","-0.5225430576036147"
"HG01360","-0.6402981950626274"
"HG01362","-0.7498652579904941"
"HG01363","0.025379879001699177"
"HG01365","-0.7062311720568488"
"HG01366","-0.22385171413288674"
"HG01369","-0.14249749924949406"
"HG01372","-0.2992350936651283"
"HG01374","-0.37809393040800066"
"HG01375","-0.2905127488391117"
"HG01377","-0.4210638586163033"
"HG01378","-0.31462993602205536"
"HG01383","-0.41724297830192136"
"HG01384","-0.47356133171473846"
"HG01389","-0.2847140819328991"
"HG01390","-0.2541359261730439"
"HG01392","-0.4143527885267505"
"HG01393","-0.4172829181862521"
"HG01395","-0.43942109259993156"
"HG01396","-0.644127795810755"
"HG01398","-0.32954668178089547"
"HG01402","-0.47111549205232306"
"HG01403","-0.1865382123014424"
"HG01405","-0.12263419843223905"
"HG01412","-0.34357194899943716"
"HG01413","-0.3370149545590512"
"HG01414","-0.40964547960089337"
"HG01431","-0.45677510984614567"
"HG01432","-0.3022559737140162"
"HG01435","-0.3810363576928829"
"HG01437","-0.2432795248804177"
"HG01438","-0.44041184603287653"
"HG01440","-0.11068960848230561"
"HG01441","-0.39561087708909354"
"HG01443","-0.3483759062075331"
"HG01444","-0.5186156385610277"
"HG01447","-0.14095360869081933"
"HG01455","-0.2502262227119042"
"HG01456","-0.2538394632618979"
"HG01459","-0.42788335043653336"
"HG01461","-0.1940856797214502"
"HG01462","-0.5177391901197788"
"HG01464","-0.2639726100668493"
"HG01465","-0.41376013876962736"
"HG01468","-0.5940004080604677"
"HG01474","-0.22723111255693984"
"HG01479","-0.5905365818981341"
"HG01485","0.0512542906673691"
"HG01486","-0.25635261693621025"
"HG01488","-0.39917762462163875"
"HG01489","-0.3617409772907354"
"HG01491","-0.7776363344335809"
"HG01492","-0.3204596519464018"
"HG01494","-0.5169267065734011"
"HG01495","-0.32334586338191185"
"HG01497","-0.2168120821126195"
"HG01498","-0.4461627913084621"
"HG01500","-0.18314891126045765"
"HG01501","-0.47293596277087957"
"HG01503","-0.06316133882164779"
"HG01504","-0.18064349950455993"
"HG01506","-0.46211571590822753"
"HG01507","0.052813108686519145"
"HG01509","-0.21266319530861505"
"HG01510","-0.6180326299705885"
"HG01512","-0.3100580802736513"
"HG01513","-0.43085816661700144"
"HG01515","-0.5782619294476863"
"HG01516","-0.39271553841442486"
"HG01518","-0.4035746140765595"
"HG01519","-0.5198269988309153"
"HG01521","-0.4049944398171258"
"HG01522","-0.4578670681646503"
"HG01524","0.08328308696494512"
"HG01525","-0.5116417006797245"
"HG01527","-0.33756336060407555"
"HG01528","-0.33582430125831947"
"HG01530","-0.15367271498643756"
"HG01531","-0.5552954896836314"
"HG01536","-0.18373608770317462"
"HG01537","-0.06802577818042371"
"HG01550","-0.21724124241392817"
"HG01551","-0.19175981109740575"
"HG01556","-0.22364370351463364"
"HG01565","-0.7761118827649889"
"HG01566","-0.3795383591080272"
"HG01571","-0.45461717506173305"
"HG01572","-0.5434167800177091"
"HG01577","-0.10313969503763296"
"HG01578","-0.6156651366037774"
"HG01583","-0.49599520399240693"
"HG01586","-0.05625930062734316"
"HG01589","-0.35911268922652506"
"HG01593","-0.04490245529419687"
"HG01595","-0.4041469943482927"
"HG01596","-0.09476545186006385"
"HG01597","-0.14509884388151262"
"HG01598","0.013349083382395474"
"HG01599","-0.09613803033161561"
"HG01600","-0.10020077179970263"
"HG01602","-0.06914590857572772"
"HG01603","-0.5083962881236073"
"HG01605","-0.3185929222020353"
"HG01606","-0.09395883633861543"
"HG01607","-0.2986968147406567"
"HG01608","-0.29361045528675467"
"HG01610","-0.12702062327525987"
"HG01612","-0.4047566575624033"
"HG01613","-0.5679463150335201"
"HG01615","-0.17467479203485592"
"HG01617","-0.516518868114762"
"HG01618","-0.4349636072147529"
"HG01619","-0.5538581999931205"
"HG01620","-0.2942309687555825"
"HG01623","-0.3133559207714447"
"HG01624","-0.3415214608634994"
"HG01625","-0.5311541913476779"
"HG01626","-0.4644581604421425"
"HG01628","-0.3977567274404783"
"HG01630","-0.2551520737626526"
"HG01631","-0.462924136230901"
"HG01632","-0.5432647978664971"
"HG01668","-0.11803270113079789"
"HG01669","-0.5234741305434887"
"HG01670","-0.731354185737158"
"HG01672","-0.40170886245787385"
"HG01673","-0.60318305054635"
"HG01675","-0.39076895987535865"
"HG01676","-0.35973249118872386"
"HG01678","-0.18036388633389783"
"HG01679","-0.629916912274235"
"HG01680","-0.529445615224025"
"HG01682","-0.16099488669405254"
"HG01684","-0.2074371747923024"
"HG01685","-0.4364266714196239"
"HG01686","-0.25018675802021034"
"HG01694","-0.32737229169033016"
"HG01695","-0.20504703534120233"
"HG01697","-0.4299159663053498"
"HG01699","-0.7472712774358082"
"HG01700","-0.6135657553708957"
"HG01702","-0.38873281757714784"
"HG01704","-0.13885399959238942"
"HG01705","-0.32288820933002654"
"HG01707","-0.38787020354816315"
"HG01708","-0.6094669506131764"
"HG01709","-0.3910392697505715"
"HG01710","-0.2414275242494031"
"HG01746","-0.4612498024129931"
"HG01747","-0.41356692717055865"
"HG01756","-0.3724400512387919"
"HG01757","-0.3442367061681001"
"HG01761","-0.38650248565608347"
"HG01762","-0.09406945061376876"
"HG01765","-0.617362445632394"
"HG01766","0.15136457470555592"
"HG01767","-0.5043481171697383"
"HG01768","-0.23930853028595633"
"HG01770","-0.3399890487552648"
"HG01771","-0.44971424359332046"
"HG01773","-0.5006635806790177"
"HG01775","-0.4617794899677149"
"HG01776","-0.5119256201878873"
"HG01777","-0.4797416728060395"
"HG01779","-0.24022899637298767"
"HG01781","-0.39263015931006107"
"HG01783","-0.3592116705859105"
"HG01784","-0.6090039856383668"
"HG01785","-0.3290819600849629"
"HG01786","-0.3494956759471898"
"HG01789","-0.6025245668761467"
"HG01790","-0.06462927488072695"
"HG01791","0.11795178387197935"
"HG01794","-0.19587262402494654"
"HG01795","-0.38016629660296974"
"HG01796","-0.18178007590975043"
"HG01797","-0.1899072232011858"
"HG01798","-0.3043992692434271"
"HG01799","-0.42474082742652586"
"HG01800","-0.3637666470353445"
"HG01801","-0.18362241002107388"
"HG01802","-0.22840726569397252"
"HG01804","-0.1967342316953824"
"HG01805","-0.2586176053801372"
"HG01806","-0.21698361500828434"
"HG01807","-0.007670350816793653"
"HG01808","-0.18733966911316685"
"HG01809","-0.2744046937459333"
"HG01810","-0.2142832536907674"
"HG01811","-0.22963410189497152"
"HG01812","-0.1538686697598437"
"HG01813","-0.33473639728647175"
"HG01815","-0.31609982553182137"
"HG01816","-0.42136326632136445"
"HG01817","-0.297165658868337"
"HG01840","0.030163627255915537"
"HG01841","-0.3158582296899514"
"HG01842","-0.3182315940900726"
"HG01843","-0.2553201397809137"
"HG01844","-0.11659636328238995"
"HG01845","-0.4371035546731422"
"HG01846","-0.372530141718587"
"HG01847","-0.3191519075756321"
"HG01848","-0.1724344257504561"
"HG01849","-0.358921047278851"
"HG01850","0.05304286488631821"
"HG01851","-0.2285021965353931"
"HG01852","-0.07787076712198812"
"HG01853","-0.3355193537864363"
"HG01855","-0.342854988846966"
"HG01857","-0.2841948949749783"
"HG01858","-0.35453124704830014"
"HG01859","-0.26164978477779804"
"HG01860","-0.3778631122448062"
"HG01861","-0.02023759959668353"
"HG01862","-0.08702353679014954"
"HG01863","-0.24213372877483907"
"HG01864","-0.22833033884083753"
"HG01865","-0.3453986406665148"
"HG01866","0.0012968354520030145"
"HG01867","-0.10175402101924019"
"HG01868","-0.22172947690654882"
"HG01869","-0.11111270834555625"
"HG01870","0.08413886463275233"
"HG01871","-0.19016729846245406"
"HG01872","-0.31423938087469744"
"HG01873","-0.20123515394543373"
"HG01874","-0.3501615432474815"
"HG01878","-0.13198128969344813"
"HG01879","-0.387945341074338"
"HG01880","-0.23983233256441827"
"HG01882","-0.08742502924087953"
"HG01883","-0.015063926623036433"
"HG01885","-0.14976995143658"
"HG01886","-0.25951020451024004"
"HG01889","0.10456417000476682"
"HG01890","-0.16880585155476768"
"HG01892","-0.28113953113968343"
"HG01893","-0.22986510952789752"
"HG01894","0.09649208645118984"
"HG01896","-0.09223676079901338"
"HG01912","-0.08756144097262655"
"HG01914","-0.042371805989808914"
"HG01915","0.006132862204263706"
"HG01917","-0.04938433207873508"
"HG01918","-0.32379559811755965"
"HG01920","-0.2260867222790095"
"HG01921","-0.42401988497827137"
"HG01923","-0.33248878780676083"
"HG01924","-0.37387468525767764"
"HG01926","-0.42297310171595937"
"HG01927","-0.36463378882947683"
"HG01932","-0.4758172062024606"
"HG01933","-0.3046056036500621"
"HG01935","-0.08592215827525873"
"HG01936","-0.40880699248872576"
"HG01938","-0.12377313506836918"
"HG01939","-0.29893366287546597"
"HG01941","-0.33494170927695743"
"HG01942","-0.5607414864138085"
"HG01944","-0.06254529188206415"
"HG01945","-0.39620410298774345"
"HG01947","-0.4101031795221775"
"HG01948","-0.5153468821735335"
"HG01950","-0.4238866245038474"
"HG01951","-0.41442456362703034"
"HG01953","-0.08011582650086471"
"HG01954","-0.374734814033159"
"HG01956","-0.1712248345455103"
"HG01958","0.07811801297836918"
"HG01961","-0.2840761772070932"
"HG01965","-0.35879627574370454"
"HG01967","-0.2723776547969717"
"HG01968","-0.5006288481205833"
"HG01970","-0.2693697630757844"
"HG01971","-0.1604964440406531"
"HG01973","-0.25366510758711935"
"HG01974","-0.46414084772957354"
"HG01976","-0.421100033934785"
"HG01977","-0.31584183076339845"
"HG01979","-0.3149537835879837"
"HG01980","-0.33302426006660557"
"HG01982","-0.46693959154694276"
"HG01985","-0.20540454048428514"
"HG01986","-0.0746807419109497"
"HG01988","-0.13890865775927894"
"HG01989","-0.11165120545999688"
"HG01990","-0.0589568039715373"
"HG01991","-0.46232184068259885"
"HG01992","-0.448372113702703"
"HG01997","-0.41183629688589884"
"HG02002","-0.2671425710333256"
"HG02003","-0.5292086200993023"
"HG02006","-0.30266637224341403"
"HG02008","-0.35599472788843134"
"HG02009","-0.02225008683206403"
"HG02010","-0.05710454283761876"
"HG02012","-0.14614045097193162"
"HG02013","-0.07554846796571191"
"HG02014","-0.20034685332766666"
"HG02016","-0.19964318377779638"
"HG02017","-0.09998555517288915"
"HG02019","-0.11191304671318403"
"HG02020","-0.1041235621698994"
"HG02023","-0.1522308706843486"
"HG02025","-0.3413108186529278"
"HG02026","0.012258426413987542"
"HG02028","-0.048533092468894534"
"HG02029","-0.11282982136479566"
"HG02031","-0.3286004847339534"
"HG02032","-0.32931977464560813"
"HG02035","-0.3386967750291782"
"HG02040","-0.21808824666322635"
"HG02047","-0.17641516097951015"
"HG02048","0.13442688874457454"
"HG02049","-0.30236633692128967"
"HG02050","-0.2810000390468119"
"HG02051","-0.26930370700488476"
"HG02052","-0.02979127872854498"
"HG02053","-0.02279170081622295"
"HG02054","0.0883523725809704"
"HG02057","-0.3166844656473218"
"HG02058","-0.3261063240583585"
"HG02060","-0.06795962666823971"
"HG02061","-0.3080990662448365"
"HG02064","-0.21887455536915273"
"HG02067","-0.167413390752574"
"HG02069","-0.07113515208828267"
"HG02070","-0.26238663049265076"
"HG02072","-0.5753840656555882"
"HG02073","-0.3156880180505648"
"HG02075","-0.17824706411010155"
"HG02076","-0.22140107706699774"
"HG02078","-0.08390075160965368"
"HG02079","-0.2921604174958354"
"HG02081","-0.19727832521595595"
"HG02082","-0.031725158561338035"
"HG02084","-0.23121754756280566"
"HG02085","-0.1456278686640422"
"HG02086","-0.2338119426989942"
"HG02087","-0.3509298034497751"
"HG02088","-0.013050180926641036"
"HG02089","-0.391502240619626"
"HG02090","-0.24606927052860106"
"HG02095","-0.12633748129011357"
"HG02102","-0.19550544600194986"
"HG02104","-0.5097715197281232"
"HG02105","-0.46705723579555525"
"HG02107","-0.3162548067506275"
"HG02108","-0.01808302893285685"
"HG02111","-0.15727064841180738"
"HG02113","-0.0666852899595741"
"HG02116","-0.1499757009574156"
"HG02121","-0.2752818318114326"
"HG02122","-0.02021832899402773"
"HG02127","-0.1805301155595957"
"HG02128","-0.3797339417595662"
"HG02130","0.05907947318334669"
"HG02131","-0.17645416543790393"
"HG02133","-0.3121197608896541"
"HG02134","-0.1590881990275217"
"HG02136","-0.2779075151934579"
"HG02137","-0.1949270601471199"
"HG02138","-0.3366163131670262"
"HG02139","-0.1908591833501922"
"HG02140","-0.09807487687640876"
"HG02141","-0.25949579362786235"
"HG02142","0.030212942267168447"
"HG02143","-0.19104428896706688"
"HG02144","-0.1625559666556604"
"HG02146","-0.3860427615663121"
"HG02147","-0.6842606123926371"
"HG02150","-0.27328317458804996"
"HG02151","-0.3255119168783794"
"HG02152","-0.05600473110743767"
"HG02153","-0.12678371679623776"
"HG02154","-0.24847725642951024"
"HG02155","-0.18059760468201458"
"HG02156","-0.2298972455768511"
"HG02164","0.06600436892719144"
"HG02165","-0.42518219398347346"
"HG02166","-0.2986523762773348"
